Anchor,Positive,Negative
coco/coco2017/val2017/img159027.jpg,coco/coco2017/train2017/img061397.jpg,big/biggan-data/108/img000112.jpg
coco/coco2017/train2017/img104613.jpg,coco/coco2017/train2017/img071378.jpg,big/biggan-data/40/img003355.jpg
coco/coco2017/val2017/img159401.jpg,coco/coco2017/train2017/img137527.jpg,big/biggan-data/283/img002053.jpg
coco/coco2017/train2017/img127900.jpg,coco/coco2017/train2017/img048372.jpg,big/biggan-data/59/img005455.jpg
coco/coco2017/train2017/img151447.jpg,coco/coco2017/train2017/img146151.jpg,big/biggan-data/723/img006940.jpg
big/biggan-data/775/img007518.jpg,big/biggan-data/793/img007717.jpg,coco/coco2017/train2017/img128945.jpg
big/biggan-data/113/img000176.jpg,big/biggan-data/379/img003112.jpg,coco/coco2017/test2017/img034444.jpg
coco/coco2017/val2017/img163617.jpg,coco/coco2017/train2017/img113631.jpg,big/biggan-data/957/img009533.jpg
coco/coco2017/train2017/img132373.jpg,coco/coco2017/train2017/img084668.jpg,big/biggan-data/217/img001329.jpg
coco/coco2017/train2017/img101892.jpg,coco/coco2017/train2017/img126545.jpg,big/biggan-data/629/img005890.jpg
big/biggan-data/861/img008478.jpg,big/biggan-data/370/img003028.jpg,coco/coco2017/train2017/img141295.jpg
coco/coco2017/train2017/img105310.jpg,coco/coco2017/test2017/img038329.jpg,big/biggan-data/658/img006211.jpg
coco/coco2017/train2017/img149231.jpg,coco/coco2017/train2017/img152566.jpg,big/biggan-data/734/img007068.jpg
coco/coco2017/test2017/img026808.jpg,coco/coco2017/train2017/img158024.jpg,big/biggan-data/11/img000139.jpg
big/biggan-data/430/img003693.jpg,big/biggan-data/403/img003399.jpg,coco/coco2017/val2017/img163054.jpg
coco/coco2017/test2017/img036622.jpg,coco/coco2017/test2017/img034816.jpg,big/biggan-data/614/img005736.jpg
big/biggan-data/997/img009978.jpg,big/biggan-data/461/img004039.jpg,coco/coco2017/test2017/img004678.jpg
big/biggan-data/240/img001580.jpg,big/biggan-data/522/img004718.jpg,coco/coco2017/test2017/img033478.jpg
big/biggan-data/672/img006371.jpg,big/biggan-data/15/img000572.jpg,coco/coco2017/test2017/img014549.jpg
coco/coco2017/train2017/img147980.jpg,coco/coco2017/train2017/img048961.jpg,big/biggan-data/203/img001173.jpg
coco/coco2017/test2017/img038202.jpg,coco/coco2017/train2017/img062704.jpg,big/biggan-data/359/img002892.jpg
coco/coco2017/train2017/img098957.jpg,coco/coco2017/train2017/img080756.jpg,big/biggan-data/26/img001790.jpg
coco/coco2017/test2017/img037839.jpg,coco/coco2017/train2017/img044475.jpg,big/biggan-data/73/img007018.jpg
big/biggan-data/998/img009985.jpg,big/biggan-data/949/img009444.jpg,coco/coco2017/train2017/img150257.jpg
big/biggan-data/784/img007618.jpg,big/biggan-data/431/img003701.jpg,coco/coco2017/train2017/img095070.jpg
big/biggan-data/342/img002719.jpg,big/biggan-data/563/img005166.jpg,coco/coco2017/train2017/img086339.jpg
coco/coco2017/train2017/img141178.jpg,coco/coco2017/train2017/img051525.jpg,big/biggan-data/150/img000581.jpg
big/biggan-data/304/img002294.jpg,big/biggan-data/941/img009361.jpg,coco/coco2017/test2017/img030398.jpg
big/biggan-data/657/img006207.jpg,big/biggan-data/100/img000030.jpg,coco/coco2017/test2017/img026248.jpg
big/biggan-data/99/img009895.jpg,big/biggan-data/505/img004521.jpg,coco/coco2017/test2017/img016571.jpg
coco/coco2017/test2017/img024624.jpg,coco/coco2017/train2017/img098121.jpg,big/biggan-data/306/img002319.jpg
big/biggan-data/811/img007921.jpg,big/biggan-data/185/img000967.jpg,coco/coco2017/test2017/img008074.jpg
big/biggan-data/425/img003637.jpg,big/biggan-data/152/img000604.jpg,coco/coco2017/train2017/img106864.jpg
coco/coco2017/train2017/img046683.jpg,coco/coco2017/train2017/img095424.jpg,big/biggan-data/79/img007677.jpg
coco/coco2017/train2017/img084650.jpg,coco/coco2017/train2017/img147390.jpg,big/biggan-data/164/img000739.jpg
coco/coco2017/train2017/img091865.jpg,coco/coco2017/train2017/img043818.jpg,big/biggan-data/420/img003588.jpg
coco/coco2017/test2017/img016107.jpg,coco/coco2017/train2017/img051517.jpg,big/biggan-data/257/img001760.jpg
coco/coco2017/train2017/img055780.jpg,coco/coco2017/train2017/img090817.jpg,big/biggan-data/911/img009039.jpg
coco/coco2017/train2017/img116064.jpg,coco/coco2017/test2017/img029475.jpg,big/biggan-data/47/img004123.jpg
big/biggan-data/553/img005057.jpg,big/biggan-data/629/img005899.jpg,coco/coco2017/train2017/img049516.jpg
coco/coco2017/test2017/img025141.jpg,coco/coco2017/test2017/img038329.jpg,big/biggan-data/688/img006541.jpg
coco/coco2017/train2017/img046024.jpg,coco/coco2017/test2017/img003652.jpg,big/biggan-data/185/img000962.jpg
big/biggan-data/751/img007251.jpg,big/biggan-data/924/img009174.jpg,coco/coco2017/test2017/img009356.jpg
coco/coco2017/train2017/img074610.jpg,coco/coco2017/train2017/img062683.jpg,big/biggan-data/47/img004123.jpg
big/biggan-data/464/img004068.jpg,big/biggan-data/895/img008842.jpg,coco/coco2017/test2017/img017348.jpg
coco/coco2017/train2017/img071076.jpg,coco/coco2017/train2017/img156814.jpg,big/biggan-data/717/img006871.jpg
big/biggan-data/692/img006599.jpg,big/biggan-data/947/img009428.jpg,coco/coco2017/train2017/img111100.jpg
coco/coco2017/test2017/img005508.jpg,coco/coco2017/train2017/img107884.jpg,big/biggan-data/12/img000244.jpg
coco/coco2017/train2017/img064311.jpg,coco/coco2017/train2017/img091665.jpg,big/biggan-data/574/img005289.jpg
coco/coco2017/train2017/img077502.jpg,coco/coco2017/train2017/img065192.jpg,big/biggan-data/380/img003132.jpg
big/biggan-data/706/img006753.jpg,big/biggan-data/462/img004040.jpg,coco/coco2017/test2017/img030739.jpg
coco/coco2017/train2017/img146252.jpg,coco/coco2017/train2017/img095411.jpg,big/biggan-data/128/img000333.jpg
big/biggan-data/227/img001433.jpg,big/biggan-data/735/img007079.jpg,coco/coco2017/train2017/img072397.jpg
big/biggan-data/376/img003087.jpg,big/biggan-data/618/img005778.jpg,coco/coco2017/train2017/img118882.jpg
big/biggan-data/586/img005417.jpg,big/biggan-data/290/img002132.jpg,coco/coco2017/train2017/img121785.jpg
big/biggan-data/390/img003245.jpg,big/biggan-data/375/img003073.jpg,coco/coco2017/train2017/img122729.jpg
coco/coco2017/test2017/img004323.jpg,coco/coco2017/test2017/img009596.jpg,big/biggan-data/29/img002125.jpg
coco/coco2017/train2017/img085479.jpg,coco/coco2017/train2017/img079885.jpg,big/biggan-data/181/img000929.jpg
coco/coco2017/train2017/img065362.jpg,coco/coco2017/test2017/img008122.jpg,big/biggan-data/703/img006720.jpg
coco/coco2017/train2017/img127585.jpg,coco/coco2017/train2017/img048087.jpg,big/biggan-data/983/img009829.jpg
coco/coco2017/train2017/img138105.jpg,coco/coco2017/test2017/img014630.jpg,big/biggan-data/583/img005382.jpg
coco/coco2017/train2017/img099606.jpg,coco/coco2017/train2017/img048805.jpg,big/biggan-data/512/img004602.jpg
coco/coco2017/train2017/img086389.jpg,coco/coco2017/train2017/img119468.jpg,big/biggan-data/952/img009483.jpg
big/biggan-data/464/img004062.jpg,big/biggan-data/481/img004252.jpg,coco/coco2017/train2017/img129834.jpg
coco/coco2017/train2017/img097041.jpg,coco/coco2017/train2017/img150016.jpg,big/biggan-data/160/img000693.jpg
coco/coco2017/train2017/img119404.jpg,coco/coco2017/test2017/img014145.jpg,big/biggan-data/211/img001262.jpg
big/biggan-data/200/img001143.jpg,big/biggan-data/57/img005237.jpg,coco/coco2017/train2017/img068074.jpg
big/biggan-data/180/img000913.jpg,big/biggan-data/140/img000475.jpg,coco/coco2017/train2017/img050442.jpg
big/biggan-data/810/img007915.jpg,big/biggan-data/119/img000232.jpg,coco/coco2017/val2017/img160228.jpg
coco/coco2017/train2017/img063624.jpg,coco/coco2017/train2017/img051824.jpg,big/biggan-data/633/img005947.jpg
coco/coco2017/test2017/img040582.jpg,coco/coco2017/val2017/img163764.jpg,big/biggan-data/92/img009128.jpg
big/biggan-data/868/img008543.jpg,big/biggan-data/440/img003800.jpg,coco/coco2017/train2017/img104338.jpg
coco/coco2017/test2017/img029421.jpg,coco/coco2017/train2017/img156966.jpg,big/biggan-data/366/img002976.jpg
coco/coco2017/train2017/img137414.jpg,coco/coco2017/train2017/img113455.jpg,big/biggan-data/854/img008391.jpg
big/biggan-data/986/img009850.jpg,big/biggan-data/562/img005159.jpg,coco/coco2017/train2017/img129530.jpg
big/biggan-data/84/img008231.jpg,big/biggan-data/41/img003465.jpg,coco/coco2017/train2017/img130598.jpg
big/biggan-data/766/img007416.jpg,big/biggan-data/161/img000708.jpg,coco/coco2017/val2017/img160070.jpg
coco/coco2017/train2017/img136652.jpg,coco/coco2017/val2017/img161381.jpg,big/biggan-data/153/img000619.jpg
coco/coco2017/train2017/img135538.jpg,coco/coco2017/train2017/img113302.jpg,big/biggan-data/996/img009965.jpg
big/biggan-data/80/img007797.jpg,big/biggan-data/41/img003467.jpg,coco/coco2017/test2017/img025387.jpg
big/biggan-data/738/img007107.jpg,big/biggan-data/960/img009574.jpg,coco/coco2017/val2017/img160160.jpg
coco/coco2017/train2017/img050195.jpg,coco/coco2017/test2017/img009561.jpg,big/biggan-data/791/img007696.jpg
big/biggan-data/254/img001735.jpg,big/biggan-data/898/img008878.jpg,coco/coco2017/train2017/img069595.jpg
big/biggan-data/876/img008637.jpg,big/biggan-data/575/img005295.jpg,coco/coco2017/train2017/img062936.jpg
coco/coco2017/train2017/img125232.jpg,coco/coco2017/train2017/img080546.jpg,big/biggan-data/534/img004846.jpg
big/biggan-data/34/img002680.jpg,big/biggan-data/594/img005507.jpg,coco/coco2017/test2017/img031025.jpg
big/biggan-data/677/img006428.jpg,big/biggan-data/202/img001169.jpg,coco/coco2017/train2017/img147088.jpg
coco/coco2017/train2017/img069250.jpg,coco/coco2017/train2017/img104482.jpg,big/biggan-data/166/img000756.jpg
coco/coco2017/train2017/img144517.jpg,coco/coco2017/train2017/img150018.jpg,big/biggan-data/841/img008251.jpg
coco/coco2017/train2017/img119361.jpg,coco/coco2017/train2017/img143436.jpg,big/biggan-data/405/img003414.jpg
big/biggan-data/367/img002987.jpg,big/biggan-data/919/img009111.jpg,coco/coco2017/train2017/img046592.jpg
coco/coco2017/test2017/img008074.jpg,coco/coco2017/test2017/img012505.jpg,big/biggan-data/336/img002648.jpg
big/biggan-data/995/img009956.jpg,big/biggan-data/579/img005337.jpg,coco/coco2017/train2017/img090049.jpg
big/biggan-data/784/img007611.jpg,big/biggan-data/827/img008097.jpg,coco/coco2017/test2017/img005714.jpg
big/biggan-data/852/img008373.jpg,big/biggan-data/105/img000085.jpg,coco/coco2017/train2017/img122041.jpg
big/biggan-data/441/img003819.jpg,big/biggan-data/723/img006941.jpg,coco/coco2017/train2017/img108007.jpg
coco/coco2017/test2017/img008916.jpg,coco/coco2017/test2017/img017725.jpg,big/biggan-data/118/img000221.jpg
coco/coco2017/train2017/img069614.jpg,coco/coco2017/train2017/img143786.jpg,big/biggan-data/413/img003506.jpg
coco/coco2017/train2017/img068988.jpg,coco/coco2017/test2017/img023086.jpg,big/biggan-data/748/img007211.jpg
coco/coco2017/train2017/img081591.jpg,coco/coco2017/train2017/img117623.jpg,big/biggan-data/836/img008191.jpg
big/biggan-data/557/img005096.jpg,big/biggan-data/672/img006370.jpg,coco/coco2017/train2017/img107578.jpg
big/biggan-data/915/img009077.jpg,big/biggan-data/459/img004000.jpg,coco/coco2017/train2017/img053989.jpg
coco/coco2017/train2017/img053907.jpg,coco/coco2017/train2017/img075590.jpg,big/biggan-data/636/img005973.jpg
big/biggan-data/886/img008745.jpg,big/biggan-data/952/img009482.jpg,coco/coco2017/train2017/img101888.jpg
big/biggan-data/971/img009699.jpg,big/biggan-data/365/img002968.jpg,coco/coco2017/test2017/img017219.jpg
coco/coco2017/train2017/img131853.jpg,coco/coco2017/train2017/img086823.jpg,big/biggan-data/821/img008035.jpg
coco/coco2017/train2017/img142246.jpg,coco/coco2017/train2017/img057384.jpg,big/biggan-data/581/img005369.jpg
big/biggan-data/683/img006494.jpg,big/biggan-data/342/img002716.jpg,coco/coco2017/train2017/img153604.jpg
coco/coco2017/train2017/img135048.jpg,coco/coco2017/train2017/img078210.jpg,big/biggan-data/578/img005328.jpg
big/biggan-data/599/img005552.jpg,big/biggan-data/78/img007560.jpg,coco/coco2017/train2017/img105458.jpg
big/biggan-data/47/img004122.jpg,big/biggan-data/382/img003155.jpg,coco/coco2017/train2017/img154869.jpg
big/biggan-data/340/img002698.jpg,big/biggan-data/365/img002964.jpg,coco/coco2017/test2017/img018185.jpg
coco/coco2017/test2017/img040187.jpg,coco/coco2017/train2017/img051824.jpg,big/biggan-data/556/img005082.jpg
big/biggan-data/482/img004266.jpg,big/biggan-data/497/img004423.jpg,coco/coco2017/train2017/img140842.jpg
coco/coco2017/train2017/img122817.jpg,coco/coco2017/train2017/img125718.jpg,big/biggan-data/417/img003549.jpg
coco/coco2017/test2017/img039491.jpg,coco/coco2017/train2017/img158724.jpg,big/biggan-data/127/img000323.jpg
coco/coco2017/test2017/img006827.jpg,coco/coco2017/train2017/img124308.jpg,big/biggan-data/129/img000341.jpg
big/biggan-data/607/img005657.jpg,big/biggan-data/355/img002853.jpg,coco/coco2017/test2017/img028397.jpg
coco/coco2017/test2017/img001279.jpg,coco/coco2017/train2017/img052452.jpg,big/biggan-data/49/img004341.jpg
coco/coco2017/train2017/img056690.jpg,coco/coco2017/train2017/img048312.jpg,big/biggan-data/925/img009186.jpg
big/biggan-data/262/img001822.jpg,big/biggan-data/922/img009156.jpg,coco/coco2017/test2017/img017241.jpg
big/biggan-data/182/img000934.jpg,big/biggan-data/338/img002669.jpg,coco/coco2017/train2017/img086748.jpg
big/biggan-data/961/img009587.jpg,big/biggan-data/525/img004740.jpg,coco/coco2017/train2017/img072586.jpg
coco/coco2017/train2017/img100899.jpg,coco/coco2017/test2017/img039489.jpg,big/biggan-data/915/img009075.jpg
coco/coco2017/train2017/img109277.jpg,coco/coco2017/train2017/img121293.jpg,big/biggan-data/12/img000246.jpg
coco/coco2017/test2017/img006534.jpg,coco/coco2017/val2017/img163686.jpg,big/biggan-data/144/img000510.jpg
big/biggan-data/743/img007168.jpg,big/biggan-data/788/img007650.jpg,coco/coco2017/train2017/img126332.jpg
coco/coco2017/train2017/img108005.jpg,coco/coco2017/test2017/img004948.jpg,big/biggan-data/216/img001311.jpg
coco/coco2017/val2017/img161816.jpg,coco/coco2017/train2017/img154616.jpg,big/biggan-data/738/img007108.jpg
big/biggan-data/393/img003277.jpg,big/biggan-data/56/img005120.jpg,coco/coco2017/test2017/img027497.jpg
coco/coco2017/train2017/img158885.jpg,coco/coco2017/train2017/img134513.jpg,big/biggan-data/585/img005404.jpg
big/biggan-data/949/img009445.jpg,big/biggan-data/861/img008479.jpg,coco/coco2017/test2017/img025611.jpg
big/biggan-data/27/img001905.jpg,big/biggan-data/486/img004302.jpg,coco/coco2017/train2017/img155007.jpg
coco/coco2017/train2017/img143966.jpg,coco/coco2017/test2017/img014630.jpg,big/biggan-data/233/img001503.jpg
coco/coco2017/val2017/img160985.jpg,coco/coco2017/train2017/img045537.jpg,big/biggan-data/436/img003757.jpg
coco/coco2017/train2017/img091527.jpg,coco/coco2017/train2017/img129701.jpg,big/biggan-data/407/img003439.jpg
big/biggan-data/487/img004316.jpg,big/biggan-data/566/img005195.jpg,coco/coco2017/test2017/img021323.jpg
coco/coco2017/train2017/img099903.jpg,coco/coco2017/test2017/img023658.jpg,big/biggan-data/600/img005584.jpg
coco/coco2017/train2017/img129359.jpg,coco/coco2017/train2017/img068223.jpg,big/biggan-data/284/img002067.jpg
big/biggan-data/683/img006496.jpg,big/biggan-data/55/img005015.jpg,coco/coco2017/train2017/img116837.jpg
big/biggan-data/408/img003449.jpg,big/biggan-data/768/img007433.jpg,coco/coco2017/train2017/img142246.jpg
coco/coco2017/val2017/img160772.jpg,coco/coco2017/train2017/img132805.jpg,big/biggan-data/749/img007222.jpg
big/biggan-data/440/img003809.jpg,big/biggan-data/828/img008104.jpg,coco/coco2017/train2017/img065466.jpg
big/biggan-data/344/img002738.jpg,big/biggan-data/883/img008710.jpg,coco/coco2017/train2017/img060547.jpg
coco/coco2017/train2017/img155987.jpg,coco/coco2017/train2017/img069408.jpg,big/biggan-data/797/img007751.jpg
big/biggan-data/887/img008755.jpg,big/biggan-data/686/img006521.jpg,coco/coco2017/train2017/img059702.jpg
big/biggan-data/900/img008916.jpg,big/biggan-data/408/img003447.jpg,coco/coco2017/train2017/img150129.jpg
big/biggan-data/971/img009697.jpg,big/biggan-data/898/img008874.jpg,coco/coco2017/train2017/img068571.jpg
big/biggan-data/97/img009675.jpg,big/biggan-data/100/img000037.jpg,coco/coco2017/test2017/img016408.jpg
coco/coco2017/test2017/img010060.jpg,coco/coco2017/train2017/img053708.jpg,big/biggan-data/616/img005759.jpg
big/biggan-data/236/img001539.jpg,big/biggan-data/514/img004624.jpg,coco/coco2017/train2017/img122566.jpg
big/biggan-data/740/img007138.jpg,big/biggan-data/403/img003394.jpg,coco/coco2017/train2017/img133460.jpg
big/biggan-data/67/img006348.jpg,big/biggan-data/849/img008334.jpg,coco/coco2017/test2017/img023018.jpg
coco/coco2017/train2017/img133692.jpg,coco/coco2017/train2017/img096838.jpg,big/biggan-data/807/img007871.jpg
coco/coco2017/train2017/img043602.jpg,coco/coco2017/val2017/img159067.jpg,big/biggan-data/866/img008527.jpg
coco/coco2017/train2017/img063581.jpg,coco/coco2017/train2017/img107266.jpg,big/biggan-data/210/img001259.jpg
big/biggan-data/262/img001829.jpg,big/biggan-data/390/img003244.jpg,coco/coco2017/train2017/img141346.jpg
big/biggan-data/570/img005240.jpg,big/biggan-data/143/img000507.jpg,coco/coco2017/train2017/img124827.jpg
big/biggan-data/842/img008269.jpg,big/biggan-data/115/img000197.jpg,coco/coco2017/train2017/img048298.jpg
coco/coco2017/test2017/img026946.jpg,coco/coco2017/test2017/img037739.jpg,big/biggan-data/371/img003032.jpg
coco/coco2017/train2017/img069197.jpg,coco/coco2017/train2017/img051336.jpg,big/biggan-data/784/img007615.jpg
big/biggan-data/27/img001909.jpg,big/biggan-data/350/img002806.jpg,coco/coco2017/train2017/img127670.jpg
big/biggan-data/473/img004160.jpg,big/biggan-data/303/img002288.jpg,coco/coco2017/train2017/img040795.jpg
coco/coco2017/train2017/img043782.jpg,coco/coco2017/train2017/img058162.jpg,big/biggan-data/698/img006657.jpg
big/biggan-data/970/img009682.jpg,big/biggan-data/556/img005082.jpg,coco/coco2017/train2017/img156775.jpg
coco/coco2017/train2017/img105426.jpg,coco/coco2017/train2017/img104320.jpg,big/biggan-data/602/img005605.jpg
coco/coco2017/test2017/img000919.jpg,coco/coco2017/test2017/img014839.jpg,big/biggan-data/265/img001851.jpg
coco/coco2017/test2017/img028843.jpg,coco/coco2017/train2017/img137199.jpg,big/biggan-data/627/img005874.jpg
big/biggan-data/17/img000796.jpg,big/biggan-data/459/img004007.jpg,coco/coco2017/train2017/img129965.jpg
coco/coco2017/train2017/img067117.jpg,coco/coco2017/train2017/img070654.jpg,big/biggan-data/875/img008623.jpg
coco/coco2017/train2017/img082727.jpg,coco/coco2017/train2017/img118544.jpg,big/biggan-data/567/img005201.jpg
big/biggan-data/747/img007204.jpg,big/biggan-data/970/img009687.jpg,coco/coco2017/train2017/img104066.jpg
coco/coco2017/test2017/img029343.jpg,coco/coco2017/test2017/img032479.jpg,big/biggan-data/275/img001963.jpg
coco/coco2017/train2017/img143788.jpg,coco/coco2017/train2017/img070086.jpg,big/biggan-data/222/img001381.jpg
big/biggan-data/699/img006663.jpg,big/biggan-data/339/img002679.jpg,coco/coco2017/train2017/img153818.jpg
big/biggan-data/259/img001781.jpg,big/biggan-data/588/img005433.jpg,coco/coco2017/test2017/img005674.jpg
big/biggan-data/269/img001898.jpg,big/biggan-data/410/img003474.jpg,coco/coco2017/test2017/img034803.jpg
coco/coco2017/train2017/img125263.jpg,coco/coco2017/train2017/img063096.jpg,big/biggan-data/953/img009492.jpg
coco/coco2017/test2017/img037911.jpg,coco/coco2017/train2017/img111617.jpg,big/biggan-data/239/img001564.jpg
big/biggan-data/523/img004721.jpg,big/biggan-data/320/img002477.jpg,coco/coco2017/train2017/img085728.jpg
big/biggan-data/529/img004783.jpg,big/biggan-data/277/img001983.jpg,coco/coco2017/train2017/img102988.jpg
coco/coco2017/train2017/img080782.jpg,coco/coco2017/train2017/img047505.jpg,big/biggan-data/570/img005242.jpg
big/biggan-data/768/img007433.jpg,big/biggan-data/793/img007717.jpg,coco/coco2017/test2017/img032706.jpg
coco/coco2017/train2017/img063842.jpg,coco/coco2017/train2017/img152327.jpg,big/biggan-data/370/img003024.jpg
coco/coco2017/test2017/img022327.jpg,coco/coco2017/val2017/img160692.jpg,big/biggan-data/360/img002912.jpg
big/biggan-data/20/img001137.jpg,big/biggan-data/684/img006503.jpg,coco/coco2017/train2017/img044558.jpg
big/biggan-data/289/img002114.jpg,big/biggan-data/749/img007223.jpg,coco/coco2017/test2017/img009353.jpg
coco/coco2017/train2017/img067858.jpg,coco/coco2017/train2017/img069013.jpg,big/biggan-data/835/img008185.jpg
coco/coco2017/test2017/img000631.jpg,coco/coco2017/train2017/img066405.jpg,big/biggan-data/219/img001340.jpg
big/biggan-data/555/img005070.jpg,big/biggan-data/857/img008428.jpg,coco/coco2017/test2017/img020770.jpg
big/biggan-data/933/img009274.jpg,big/biggan-data/958/img009546.jpg,coco/coco2017/test2017/img003601.jpg
coco/coco2017/test2017/img028097.jpg,coco/coco2017/train2017/img082553.jpg,big/biggan-data/235/img001526.jpg
big/biggan-data/439/img003783.jpg,big/biggan-data/341/img002705.jpg,coco/coco2017/test2017/img034699.jpg
big/biggan-data/294/img002170.jpg,big/biggan-data/626/img005864.jpg,coco/coco2017/test2017/img019187.jpg
coco/coco2017/train2017/img105499.jpg,coco/coco2017/train2017/img147702.jpg,big/biggan-data/841/img008252.jpg
big/biggan-data/570/img005242.jpg,big/biggan-data/507/img004549.jpg,coco/coco2017/train2017/img105643.jpg
coco/coco2017/train2017/img049810.jpg,coco/coco2017/test2017/img021666.jpg,big/biggan-data/535/img004850.jpg
coco/coco2017/test2017/img031407.jpg,coco/coco2017/train2017/img122684.jpg,big/biggan-data/966/img009630.jpg
coco/coco2017/train2017/img104363.jpg,coco/coco2017/train2017/img098241.jpg,big/biggan-data/160/img000692.jpg
coco/coco2017/train2017/img070500.jpg,coco/coco2017/test2017/img029642.jpg,big/biggan-data/16/img000680.jpg
coco/coco2017/train2017/img078352.jpg,coco/coco2017/test2017/img011088.jpg,big/biggan-data/664/img006289.jpg
coco/coco2017/train2017/img138743.jpg,coco/coco2017/test2017/img026946.jpg,big/biggan-data/289/img002114.jpg
coco/coco2017/test2017/img039071.jpg,coco/coco2017/test2017/img017315.jpg,big/biggan-data/39/img003232.jpg
big/biggan-data/873/img008603.jpg,big/biggan-data/978/img009768.jpg,coco/coco2017/train2017/img131652.jpg
big/biggan-data/567/img005203.jpg,big/biggan-data/624/img005841.jpg,coco/coco2017/train2017/img141593.jpg
coco/coco2017/train2017/img116339.jpg,coco/coco2017/train2017/img143061.jpg,big/biggan-data/355/img002854.jpg
coco/coco2017/val2017/img159106.jpg,coco/coco2017/train2017/img119441.jpg,big/biggan-data/534/img004845.jpg
big/biggan-data/880/img008688.jpg,big/biggan-data/916/img009085.jpg,coco/coco2017/train2017/img063581.jpg
big/biggan-data/512/img004606.jpg,big/biggan-data/727/img006983.jpg,coco/coco2017/train2017/img141295.jpg
big/biggan-data/437/img003764.jpg,big/biggan-data/683/img006490.jpg,coco/coco2017/test2017/img019191.jpg
big/biggan-data/870/img008574.jpg,big/biggan-data/590/img005464.jpg,coco/coco2017/train2017/img077074.jpg
coco/coco2017/train2017/img098458.jpg,coco/coco2017/train2017/img048156.jpg,big/biggan-data/186/img000970.jpg
coco/coco2017/train2017/img136066.jpg,coco/coco2017/train2017/img082054.jpg,big/biggan-data/442/img003821.jpg
big/biggan-data/130/img000364.jpg,big/biggan-data/13/img000359.jpg,coco/coco2017/train2017/img144202.jpg
coco/coco2017/test2017/img007730.jpg,coco/coco2017/train2017/img100578.jpg,big/biggan-data/647/img006092.jpg
coco/coco2017/train2017/img119170.jpg,coco/coco2017/train2017/img041521.jpg,big/biggan-data/565/img005185.jpg
