Anchor,Positive,Negative
latentdiff/92/img009125.jpg,latentdiff-t2i/images/img009048.jpg,coco/coco2017/train2017/img054015.jpg
coco/coco2017/train2017/img068832.jpg,coco/coco2017/test2017/img011084.jpg,latentdiff-t2i/images/img000790.jpg
coco/coco2017/train2017/img111248.jpg,coco/coco2017/train2017/img123954.jpg,latentdiff-t2i/images/img006127.jpg
latentdiff-t2i/images/img008944.jpg,latentdiff/971/img009693.jpg,coco/coco2017/train2017/img156754.jpg
coco/coco2017/train2017/img112023.jpg,coco/coco2017/train2017/img057327.jpg,latentdiff/154/img000621.jpg
coco/coco2017/train2017/img103402.jpg,coco/coco2017/train2017/img110752.jpg,latentdiff/261/img001819.jpg
coco/coco2017/train2017/img081858.jpg,coco/coco2017/train2017/img083788.jpg,latentdiff/719/img006894.jpg
latentdiff/697/img006644.jpg,latentdiff/267/img001870.jpg,coco/coco2017/train2017/img091472.jpg
latentdiff-t2i/images/img008115.jpg,latentdiff-t2i/images/img000759.jpg,coco/coco2017/train2017/img079701.jpg
latentdiff-t2i/images/img008742.jpg,latentdiff/824/img008065.jpg,coco/coco2017/train2017/img104116.jpg
latentdiff-t2i/images/img003718.jpg,latentdiff/27/img001902.jpg,coco/coco2017/train2017/img041444.jpg
coco/coco2017/test2017/img040119.jpg,coco/coco2017/train2017/img135112.jpg,latentdiff-t2i/images/img006551.jpg
latentdiff/466/img004083.jpg,latentdiff-t2i/images/img007979.jpg,coco/coco2017/train2017/img103358.jpg
latentdiff/36/img002909.jpg,latentdiff-t2i/images/img003769.jpg,coco/coco2017/train2017/img085146.jpg
latentdiff/462/img004044.jpg,latentdiff/631/img005925.jpg,coco/coco2017/train2017/img155254.jpg
coco/coco2017/train2017/img054093.jpg,coco/coco2017/train2017/img051321.jpg,latentdiff-t2i/images/img002569.jpg
latentdiff/708/img006777.jpg,latentdiff/63/img005902.jpg,coco/coco2017/train2017/img097166.jpg
latentdiff-t2i/images/img007265.jpg,latentdiff-t2i/images/img009763.jpg,coco/coco2017/train2017/img156175.jpg
latentdiff-t2i/images/img004770.jpg,latentdiff/101/img000042.jpg,coco/coco2017/val2017/img163685.jpg
coco/coco2017/train2017/img044000.jpg,coco/coco2017/test2017/img035292.jpg,latentdiff/95/img009459.jpg
coco/coco2017/test2017/img027844.jpg,coco/coco2017/test2017/img011050.jpg,latentdiff-t2i/images/img005583.jpg
coco/coco2017/train2017/img088452.jpg,coco/coco2017/train2017/img149411.jpg,latentdiff/69/img006567.jpg
latentdiff-t2i/images/img006805.jpg,latentdiff/805/img007859.jpg,coco/coco2017/train2017/img128655.jpg
latentdiff/581/img005361.jpg,latentdiff/305/img002300.jpg,coco/coco2017/train2017/img137040.jpg
coco/coco2017/train2017/img136120.jpg,coco/coco2017/train2017/img131936.jpg,latentdiff/933/img009279.jpg
coco/coco2017/train2017/img132164.jpg,coco/coco2017/train2017/img061677.jpg,latentdiff/645/img006072.jpg
coco/coco2017/train2017/img091736.jpg,coco/coco2017/train2017/img114209.jpg,latentdiff-t2i/images/img009948.jpg
latentdiff-t2i/images/img000343.jpg,latentdiff/775/img007519.jpg,coco/coco2017/test2017/img023095.jpg
latentdiff-t2i/images/img005641.jpg,latentdiff-t2i/images/img003100.jpg,coco/coco2017/train2017/img156234.jpg
latentdiff-t2i/images/img000599.jpg,latentdiff/308/img002336.jpg,coco/coco2017/train2017/img066566.jpg
coco/coco2017/test2017/img038506.jpg,coco/coco2017/test2017/img009679.jpg,latentdiff-t2i/images/img004830.jpg
coco/coco2017/train2017/img140609.jpg,coco/coco2017/train2017/img102258.jpg,latentdiff-t2i/images/img003328.jpg
coco/coco2017/train2017/img128671.jpg,coco/coco2017/test2017/img007891.jpg,latentdiff-t2i/images/img005054.jpg
coco/coco2017/test2017/img022395.jpg,coco/coco2017/train2017/img055815.jpg,latentdiff-t2i/images/img006363.jpg
latentdiff/838/img008217.jpg,latentdiff/178/img000880.jpg,coco/coco2017/train2017/img081972.jpg
coco/coco2017/test2017/img008116.jpg,coco/coco2017/train2017/img120957.jpg,latentdiff-t2i/images/img003336.jpg
latentdiff/132/img000389.jpg,latentdiff/363/img002940.jpg,coco/coco2017/train2017/img063354.jpg
coco/coco2017/train2017/img079035.jpg,coco/coco2017/test2017/img018856.jpg,latentdiff-t2i/images/img007019.jpg
latentdiff/123/img000285.jpg,latentdiff-t2i/images/img004994.jpg,coco/coco2017/train2017/img140249.jpg
latentdiff/754/img007280.jpg,latentdiff-t2i/images/img004017.jpg,coco/coco2017/test2017/img008804.jpg
latentdiff-t2i/images/img009582.jpg,latentdiff/374/img003068.jpg,coco/coco2017/test2017/img001470.jpg
latentdiff/872/img008599.jpg,latentdiff-t2i/images/img007129.jpg,coco/coco2017/train2017/img123208.jpg
latentdiff/469/img004113.jpg,latentdiff/322/img002494.jpg,coco/coco2017/train2017/img044603.jpg
coco/coco2017/train2017/img079554.jpg,coco/coco2017/train2017/img090245.jpg,latentdiff/617/img005767.jpg
latentdiff/270/img001915.jpg,latentdiff-t2i/images/img004598.jpg,coco/coco2017/train2017/img082934.jpg
latentdiff/600/img005584.jpg,latentdiff-t2i/images/img003521.jpg,coco/coco2017/test2017/img018145.jpg
coco/coco2017/train2017/img070733.jpg,coco/coco2017/train2017/img086281.jpg,latentdiff/683/img006497.jpg
coco/coco2017/train2017/img083440.jpg,coco/coco2017/train2017/img155708.jpg,latentdiff-t2i/images/img000786.jpg
coco/coco2017/train2017/img050353.jpg,coco/coco2017/train2017/img055359.jpg,latentdiff/246/img001643.jpg
coco/coco2017/train2017/img082711.jpg,coco/coco2017/test2017/img023687.jpg,latentdiff-t2i/images/img004819.jpg
coco/coco2017/train2017/img069077.jpg,coco/coco2017/train2017/img076238.jpg,latentdiff-t2i/images/img009785.jpg
coco/coco2017/train2017/img105248.jpg,coco/coco2017/train2017/img156353.jpg,latentdiff/518/img004666.jpg
coco/coco2017/train2017/img088438.jpg,coco/coco2017/train2017/img128014.jpg,latentdiff/936/img009302.jpg
latentdiff/306/img002316.jpg,latentdiff-t2i/images/img004808.jpg,coco/coco2017/train2017/img113104.jpg
latentdiff/828/img008103.jpg,latentdiff-t2i/images/img001045.jpg,coco/coco2017/train2017/img049465.jpg
coco/coco2017/test2017/img039234.jpg,coco/coco2017/train2017/img132823.jpg,latentdiff/846/img008308.jpg
latentdiff/933/img009275.jpg,latentdiff-t2i/images/img007279.jpg,coco/coco2017/train2017/img115428.jpg
latentdiff/50/img004463.jpg,latentdiff/3/img002234.jpg,coco/coco2017/test2017/img035871.jpg
latentdiff/329/img002568.jpg,latentdiff/864/img008501.jpg,coco/coco2017/test2017/img010627.jpg
latentdiff-t2i/images/img009795.jpg,latentdiff/598/img005545.jpg,coco/coco2017/test2017/img011085.jpg
coco/coco2017/val2017/img162448.jpg,coco/coco2017/train2017/img110244.jpg,latentdiff-t2i/images/img007505.jpg
coco/coco2017/train2017/img079685.jpg,coco/coco2017/train2017/img135440.jpg,latentdiff/476/img004199.jpg
latentdiff/964/img009612.jpg,latentdiff/732/img007043.jpg,coco/coco2017/test2017/img030542.jpg
coco/coco2017/val2017/img163604.jpg,coco/coco2017/test2017/img013883.jpg,latentdiff/874/img008619.jpg
coco/coco2017/train2017/img135339.jpg,coco/coco2017/test2017/img000121.jpg,latentdiff-t2i/images/img008624.jpg
coco/coco2017/train2017/img149805.jpg,coco/coco2017/train2017/img059526.jpg,latentdiff/381/img003147.jpg
latentdiff/472/img004151.jpg,latentdiff/104/img000077.jpg,coco/coco2017/train2017/img049688.jpg
coco/coco2017/train2017/img055056.jpg,coco/coco2017/train2017/img086016.jpg,latentdiff-t2i/images/img004159.jpg
latentdiff/316/img002422.jpg,latentdiff-t2i/images/img008095.jpg,coco/coco2017/train2017/img113549.jpg
latentdiff-t2i/images/img000645.jpg,latentdiff-t2i/images/img001715.jpg,coco/coco2017/test2017/img025225.jpg
latentdiff/557/img005098.jpg,latentdiff-t2i/images/img000017.jpg,coco/coco2017/train2017/img074063.jpg
coco/coco2017/test2017/img006327.jpg,coco/coco2017/train2017/img112317.jpg,latentdiff/635/img005962.jpg
latentdiff-t2i/images/img008550.jpg,latentdiff/363/img002945.jpg,coco/coco2017/train2017/img052243.jpg
latentdiff-t2i/images/img004157.jpg,latentdiff/889/img008778.jpg,coco/coco2017/train2017/img119622.jpg
latentdiff/661/img006259.jpg,latentdiff-t2i/images/img001252.jpg,coco/coco2017/train2017/img140476.jpg
coco/coco2017/train2017/img064283.jpg,coco/coco2017/test2017/img021309.jpg,latentdiff-t2i/images/img008793.jpg
latentdiff/240/img001583.jpg,latentdiff-t2i/images/img006855.jpg,coco/coco2017/train2017/img073976.jpg
coco/coco2017/test2017/img011258.jpg,coco/coco2017/test2017/img000327.jpg,latentdiff-t2i/images/img005423.jpg
latentdiff-t2i/images/img005931.jpg,latentdiff/924/img009178.jpg,coco/coco2017/train2017/img064827.jpg
latentdiff-t2i/images/img001418.jpg,latentdiff-t2i/images/img008288.jpg,coco/coco2017/train2017/img048892.jpg
latentdiff/466/img004088.jpg,latentdiff-t2i/images/img009870.jpg,coco/coco2017/val2017/img159403.jpg
coco/coco2017/train2017/img092672.jpg,coco/coco2017/test2017/img005978.jpg,latentdiff/520/img004698.jpg
latentdiff-t2i/images/img006591.jpg,latentdiff-t2i/images/img005011.jpg,coco/coco2017/train2017/img082243.jpg
coco/coco2017/train2017/img072167.jpg,coco/coco2017/train2017/img042828.jpg,latentdiff/550/img005025.jpg
coco/coco2017/train2017/img143265.jpg,coco/coco2017/train2017/img052747.jpg,latentdiff/743/img007161.jpg
coco/coco2017/train2017/img135748.jpg,coco/coco2017/test2017/img018374.jpg,latentdiff/944/img009390.jpg
coco/coco2017/train2017/img080012.jpg,coco/coco2017/val2017/img161176.jpg,latentdiff/583/img005387.jpg
latentdiff/165/img000748.jpg,latentdiff/760/img007359.jpg,coco/coco2017/test2017/img022066.jpg
latentdiff-t2i/images/img007082.jpg,latentdiff-t2i/images/img003439.jpg,coco/coco2017/train2017/img147100.jpg
coco/coco2017/train2017/img128750.jpg,coco/coco2017/train2017/img150096.jpg,latentdiff/230/img001470.jpg
coco/coco2017/train2017/img092512.jpg,coco/coco2017/train2017/img103128.jpg,latentdiff/856/img008416.jpg
coco/coco2017/train2017/img071066.jpg,coco/coco2017/test2017/img035244.jpg,latentdiff/989/img009886.jpg
coco/coco2017/train2017/img092263.jpg,coco/coco2017/test2017/img010816.jpg,latentdiff/898/img008876.jpg
coco/coco2017/test2017/img002542.jpg,coco/coco2017/train2017/img099045.jpg,latentdiff-t2i/images/img008386.jpg
coco/coco2017/train2017/img106526.jpg,coco/coco2017/train2017/img067314.jpg,latentdiff/569/img005227.jpg
latentdiff-t2i/images/img000373.jpg,latentdiff-t2i/images/img006609.jpg,coco/coco2017/train2017/img141937.jpg
latentdiff/357/img002878.jpg,latentdiff/833/img008166.jpg,coco/coco2017/train2017/img086281.jpg
latentdiff/756/img007307.jpg,latentdiff-t2i/images/img001623.jpg,coco/coco2017/train2017/img080578.jpg
latentdiff-t2i/images/img000785.jpg,latentdiff-t2i/images/img003085.jpg,coco/coco2017/test2017/img016994.jpg
latentdiff/524/img004737.jpg,latentdiff/726/img006971.jpg,coco/coco2017/train2017/img102055.jpg
latentdiff-t2i/images/img004686.jpg,latentdiff/112/img000162.jpg,coco/coco2017/test2017/img015497.jpg
latentdiff-t2i/images/img007244.jpg,latentdiff/119/img000233.jpg,coco/coco2017/train2017/img111660.jpg
latentdiff/859/img008449.jpg,latentdiff-t2i/images/img004557.jpg,coco/coco2017/train2017/img041792.jpg
latentdiff/442/img003820.jpg,latentdiff-t2i/images/img000422.jpg,coco/coco2017/train2017/img147272.jpg
coco/coco2017/train2017/img075750.jpg,coco/coco2017/train2017/img143080.jpg,latentdiff/128/img000337.jpg
latentdiff-t2i/images/img004073.jpg,latentdiff-t2i/images/img007933.jpg,coco/coco2017/test2017/img017526.jpg
latentdiff-t2i/images/img004018.jpg,latentdiff/166/img000750.jpg,coco/coco2017/train2017/img060078.jpg
latentdiff/293/img002169.jpg,latentdiff-t2i/images/img007784.jpg,coco/coco2017/test2017/img034908.jpg
coco/coco2017/train2017/img077525.jpg,coco/coco2017/train2017/img062972.jpg,latentdiff/965/img009624.jpg
coco/coco2017/test2017/img029012.jpg,coco/coco2017/train2017/img067765.jpg,latentdiff/318/img002446.jpg
latentdiff-t2i/images/img001633.jpg,latentdiff/404/img003401.jpg,coco/coco2017/train2017/img048981.jpg
coco/coco2017/train2017/img066274.jpg,coco/coco2017/train2017/img066393.jpg,latentdiff-t2i/images/img003138.jpg
coco/coco2017/train2017/img136957.jpg,coco/coco2017/train2017/img097846.jpg,latentdiff/483/img004271.jpg
coco/coco2017/train2017/img125783.jpg,coco/coco2017/train2017/img088602.jpg,latentdiff/515/img004636.jpg
latentdiff-t2i/images/img000904.jpg,latentdiff-t2i/images/img008107.jpg,coco/coco2017/train2017/img129638.jpg
coco/coco2017/train2017/img112075.jpg,coco/coco2017/train2017/img060857.jpg,latentdiff/654/img006170.jpg
latentdiff/218/img001333.jpg,latentdiff/342/img002711.jpg,coco/coco2017/test2017/img017975.jpg
latentdiff/886/img008748.jpg,latentdiff-t2i/images/img001840.jpg,coco/coco2017/train2017/img109606.jpg
latentdiff-t2i/images/img009012.jpg,latentdiff-t2i/images/img002158.jpg,coco/coco2017/train2017/img157722.jpg
coco/coco2017/train2017/img093615.jpg,coco/coco2017/train2017/img154864.jpg,latentdiff-t2i/images/img006272.jpg
latentdiff-t2i/images/img000265.jpg,latentdiff/142/img000496.jpg,coco/coco2017/train2017/img122051.jpg
latentdiff/642/img006045.jpg,latentdiff/330/img002583.jpg,coco/coco2017/test2017/img032079.jpg
coco/coco2017/train2017/img052506.jpg,coco/coco2017/train2017/img083155.jpg,latentdiff-t2i/images/img009249.jpg
latentdiff/541/img004924.jpg,latentdiff-t2i/images/img003309.jpg,coco/coco2017/test2017/img036448.jpg
coco/coco2017/train2017/img098118.jpg,coco/coco2017/train2017/img138572.jpg,latentdiff/737/img007095.jpg
coco/coco2017/test2017/img039275.jpg,coco/coco2017/test2017/img034803.jpg,latentdiff/880/img008687.jpg
coco/coco2017/train2017/img121391.jpg,coco/coco2017/train2017/img111456.jpg,latentdiff-t2i/images/img005316.jpg
coco/coco2017/train2017/img149489.jpg,coco/coco2017/train2017/img064612.jpg,latentdiff-t2i/images/img007913.jpg
latentdiff-t2i/images/img006502.jpg,latentdiff-t2i/images/img000979.jpg,coco/coco2017/test2017/img030864.jpg
coco/coco2017/test2017/img040654.jpg,coco/coco2017/train2017/img068177.jpg,latentdiff-t2i/images/img002461.jpg
coco/coco2017/train2017/img136878.jpg,coco/coco2017/test2017/img000192.jpg,latentdiff-t2i/images/img000297.jpg
latentdiff-t2i/images/img007531.jpg,latentdiff-t2i/images/img003366.jpg,coco/coco2017/train2017/img076611.jpg
coco/coco2017/train2017/img091584.jpg,coco/coco2017/test2017/img001104.jpg,latentdiff/56/img005124.jpg
coco/coco2017/test2017/img008438.jpg,coco/coco2017/train2017/img134301.jpg,latentdiff/508/img004555.jpg
latentdiff-t2i/images/img000376.jpg,latentdiff/236/img001535.jpg,coco/coco2017/train2017/img059041.jpg
latentdiff/356/img002860.jpg,latentdiff-t2i/images/img006375.jpg,coco/coco2017/test2017/img040439.jpg
latentdiff/989/img009885.jpg,latentdiff/116/img000200.jpg,coco/coco2017/train2017/img149643.jpg
coco/coco2017/train2017/img090678.jpg,coco/coco2017/train2017/img115225.jpg,latentdiff/128/img000332.jpg
latentdiff/430/img003695.jpg,latentdiff/251/img001706.jpg,coco/coco2017/train2017/img116753.jpg
latentdiff/302/img002278.jpg,latentdiff/514/img004624.jpg,coco/coco2017/test2017/img018683.jpg
latentdiff-t2i/images/img002770.jpg,latentdiff/582/img005374.jpg,coco/coco2017/test2017/img023420.jpg
latentdiff/217/img001329.jpg,latentdiff/322/img002490.jpg,coco/coco2017/train2017/img064016.jpg
coco/coco2017/train2017/img090046.jpg,coco/coco2017/train2017/img155993.jpg,latentdiff/881/img008697.jpg
latentdiff/96/img009561.jpg,latentdiff-t2i/images/img002700.jpg,coco/coco2017/train2017/img138453.jpg
coco/coco2017/train2017/img151758.jpg,coco/coco2017/test2017/img002054.jpg,latentdiff-t2i/images/img009977.jpg
coco/coco2017/train2017/img071401.jpg,coco/coco2017/test2017/img033320.jpg,latentdiff-t2i/images/img007766.jpg
coco/coco2017/train2017/img058563.jpg,coco/coco2017/train2017/img102779.jpg,latentdiff-t2i/images/img000451.jpg
coco/coco2017/train2017/img141329.jpg,coco/coco2017/train2017/img088389.jpg,latentdiff/487/img004317.jpg
coco/coco2017/train2017/img104454.jpg,coco/coco2017/train2017/img158863.jpg,latentdiff/732/img007044.jpg
latentdiff/397/img003319.jpg,latentdiff-t2i/images/img006894.jpg,coco/coco2017/test2017/img002855.jpg
coco/coco2017/train2017/img051885.jpg,coco/coco2017/train2017/img051597.jpg,latentdiff-t2i/images/img005208.jpg
latentdiff/288/img002107.jpg,latentdiff/300/img002259.jpg,coco/coco2017/train2017/img079685.jpg
latentdiff/711/img006813.jpg,latentdiff/515/img004635.jpg,coco/coco2017/train2017/img097932.jpg
coco/coco2017/test2017/img025254.jpg,coco/coco2017/train2017/img119943.jpg,latentdiff/572/img005263.jpg
coco/coco2017/test2017/img001820.jpg,coco/coco2017/train2017/img144897.jpg,latentdiff-t2i/images/img005307.jpg
latentdiff/927/img009206.jpg,latentdiff-t2i/images/img003434.jpg,coco/coco2017/test2017/img035391.jpg
coco/coco2017/train2017/img130758.jpg,coco/coco2017/test2017/img032874.jpg,latentdiff/278/img001994.jpg
coco/coco2017/test2017/img039883.jpg,coco/coco2017/train2017/img078141.jpg,latentdiff/872/img008598.jpg
latentdiff/548/img004990.jpg,latentdiff/929/img009221.jpg,coco/coco2017/train2017/img114885.jpg
latentdiff/274/img001958.jpg,latentdiff-t2i/images/img001091.jpg,coco/coco2017/test2017/img010627.jpg
latentdiff/924/img009174.jpg,latentdiff-t2i/images/img009502.jpg,coco/coco2017/train2017/img130643.jpg
coco/coco2017/test2017/img036230.jpg,coco/coco2017/test2017/img016890.jpg,latentdiff-t2i/images/img000086.jpg
latentdiff-t2i/images/img007160.jpg,latentdiff-t2i/images/img007479.jpg,coco/coco2017/train2017/img069797.jpg
coco/coco2017/train2017/img062038.jpg,coco/coco2017/train2017/img132655.jpg,latentdiff/554/img005064.jpg
latentdiff-t2i/images/img007896.jpg,latentdiff/510/img004586.jpg,coco/coco2017/train2017/img101223.jpg
coco/coco2017/train2017/img071030.jpg,coco/coco2017/train2017/img087400.jpg,latentdiff-t2i/images/img006307.jpg
coco/coco2017/train2017/img049370.jpg,coco/coco2017/train2017/img048831.jpg,latentdiff-t2i/images/img008354.jpg
coco/coco2017/test2017/img010824.jpg,coco/coco2017/train2017/img107624.jpg,latentdiff-t2i/images/img008824.jpg
latentdiff/25/img001680.jpg,latentdiff/812/img007938.jpg,coco/coco2017/train2017/img123474.jpg
latentdiff/790/img007683.jpg,latentdiff-t2i/images/img000495.jpg,coco/coco2017/train2017/img065944.jpg
coco/coco2017/train2017/img138932.jpg,coco/coco2017/train2017/img078371.jpg,latentdiff/903/img008948.jpg
latentdiff-t2i/images/img006697.jpg,latentdiff-t2i/images/img003527.jpg,coco/coco2017/train2017/img117792.jpg
coco/coco2017/test2017/img021015.jpg,coco/coco2017/test2017/img004511.jpg,latentdiff-t2i/images/img009416.jpg
latentdiff-t2i/images/img007072.jpg,latentdiff/339/img002678.jpg,coco/coco2017/train2017/img090640.jpg
latentdiff/157/img000653.jpg,latentdiff-t2i/images/img002793.jpg,coco/coco2017/train2017/img067106.jpg
coco/coco2017/train2017/img096220.jpg,coco/coco2017/train2017/img080568.jpg,latentdiff-t2i/images/img007882.jpg
latentdiff-t2i/images/img007656.jpg,latentdiff-t2i/images/img002278.jpg,coco/coco2017/test2017/img006462.jpg
latentdiff-t2i/images/img005845.jpg,latentdiff/55/img005013.jpg,coco/coco2017/test2017/img022169.jpg
latentdiff/531/img004816.jpg,latentdiff/618/img005778.jpg,coco/coco2017/val2017/img160634.jpg
latentdiff/725/img006961.jpg,latentdiff/476/img004197.jpg,coco/coco2017/train2017/img101417.jpg
latentdiff/6/img005567.jpg,latentdiff-t2i/images/img000760.jpg,coco/coco2017/test2017/img008371.jpg
latentdiff-t2i/images/img009408.jpg,latentdiff/926/img009194.jpg,coco/coco2017/train2017/img116687.jpg
latentdiff-t2i/images/img000746.jpg,latentdiff/282/img002046.jpg,coco/coco2017/test2017/img028249.jpg
latentdiff-t2i/images/img000176.jpg,latentdiff-t2i/images/img000671.jpg,coco/coco2017/train2017/img109629.jpg
coco/coco2017/train2017/img080794.jpg,coco/coco2017/test2017/img017787.jpg,latentdiff-t2i/images/img003571.jpg
latentdiff-t2i/images/img006878.jpg,latentdiff-t2i/images/img007929.jpg,coco/coco2017/train2017/img119787.jpg
coco/coco2017/train2017/img130694.jpg,coco/coco2017/train2017/img100278.jpg,latentdiff-t2i/images/img005062.jpg
coco/coco2017/train2017/img109575.jpg,coco/coco2017/train2017/img098167.jpg,latentdiff-t2i/images/img003897.jpg
coco/coco2017/train2017/img094579.jpg,coco/coco2017/train2017/img112170.jpg,latentdiff/602/img005602.jpg
coco/coco2017/train2017/img090505.jpg,coco/coco2017/train2017/img095282.jpg,latentdiff-t2i/images/img007566.jpg
coco/coco2017/train2017/img143795.jpg,coco/coco2017/test2017/img038117.jpg,latentdiff-t2i/images/img004551.jpg
coco/coco2017/train2017/img143031.jpg,coco/coco2017/train2017/img120357.jpg,latentdiff/675/img006405.jpg
latentdiff/593/img005490.jpg,latentdiff-t2i/images/img000636.jpg,coco/coco2017/train2017/img105362.jpg
coco/coco2017/train2017/img116515.jpg,coco/coco2017/test2017/img037813.jpg,latentdiff/732/img007043.jpg
latentdiff-t2i/images/img003574.jpg,latentdiff/503/img004508.jpg,coco/coco2017/train2017/img122463.jpg
coco/coco2017/train2017/img136390.jpg,coco/coco2017/train2017/img125120.jpg,latentdiff/274/img001956.jpg
coco/coco2017/test2017/img024732.jpg,coco/coco2017/train2017/img127134.jpg,latentdiff/197/img001097.jpg
latentdiff/435/img003741.jpg,latentdiff/487/img004318.jpg,coco/coco2017/train2017/img155953.jpg
latentdiff-t2i/images/img007319.jpg,latentdiff/886/img008744.jpg,coco/coco2017/train2017/img078765.jpg
coco/coco2017/test2017/img031874.jpg,coco/coco2017/test2017/img000933.jpg,latentdiff/825/img008078.jpg
coco/coco2017/test2017/img012217.jpg,coco/coco2017/train2017/img095011.jpg,latentdiff/557/img005091.jpg
latentdiff/38/img003120.jpg,latentdiff/894/img008839.jpg,coco/coco2017/train2017/img112290.jpg
latentdiff/85/img008344.jpg,latentdiff/642/img006046.jpg,coco/coco2017/train2017/img055907.jpg
latentdiff-t2i/images/img008958.jpg,latentdiff/237/img001541.jpg,coco/coco2017/test2017/img031930.jpg
latentdiff/424/img003629.jpg,latentdiff/876/img008639.jpg,coco/coco2017/train2017/img083875.jpg
latentdiff-t2i/images/img004350.jpg,latentdiff/485/img004293.jpg,coco/coco2017/test2017/img025786.jpg
coco/coco2017/train2017/img139797.jpg,coco/coco2017/test2017/img021618.jpg,latentdiff/640/img006021.jpg
coco/coco2017/train2017/img116097.jpg,coco/coco2017/train2017/img068138.jpg,latentdiff/128/img000337.jpg
coco/coco2017/test2017/img036582.jpg,coco/coco2017/train2017/img154776.jpg,latentdiff-t2i/images/img008243.jpg
latentdiff/44/img003797.jpg,latentdiff/877/img008649.jpg,coco/coco2017/train2017/img095485.jpg
latentdiff/107/img000109.jpg,latentdiff-t2i/images/img004580.jpg,coco/coco2017/train2017/img105311.jpg
latentdiff/594/img005505.jpg,latentdiff-t2i/images/img002967.jpg,coco/coco2017/train2017/img104036.jpg
latentdiff-t2i/images/img009452.jpg,latentdiff/931/img009252.jpg,coco/coco2017/train2017/img048498.jpg
latentdiff-t2i/images/img006964.jpg,latentdiff/175/img000852.jpg,coco/coco2017/test2017/img018940.jpg
latentdiff/873/img008608.jpg,latentdiff/441/img003811.jpg,coco/coco2017/val2017/img162049.jpg
coco/coco2017/train2017/img057153.jpg,coco/coco2017/train2017/img158408.jpg,latentdiff/553/img005052.jpg
latentdiff/756/img007304.jpg,latentdiff/407/img003431.jpg,coco/coco2017/test2017/img017273.jpg
coco/coco2017/train2017/img154066.jpg,coco/coco2017/test2017/img017513.jpg,latentdiff/972/img009706.jpg
coco/coco2017/train2017/img105446.jpg,coco/coco2017/train2017/img082804.jpg,latentdiff-t2i/images/img006270.jpg
coco/coco2017/test2017/img002226.jpg,coco/coco2017/test2017/img030880.jpg,latentdiff/863/img008496.jpg
