real,fake
coco/coco2017/train2017/img091879.jpg,big/biggan-data/547/img004983.jpg
coco/coco2017/train2017/img139659.jpg,big/biggan-data/542/img004931.jpg
coco/coco2017/train2017/img157908.jpg,big/biggan-data/938/img009321.jpg
coco/coco2017/test2017/img034705.jpg,big/biggan-data/316/img002421.jpg
coco/coco2017/train2017/img120282.jpg,big/biggan-data/895/img008849.jpg
coco/coco2017/train2017/img089101.jpg,big/biggan-data/716/img006869.jpg
coco/coco2017/train2017/img139806.jpg,big/biggan-data/196/img001080.jpg
coco/coco2017/train2017/img134054.jpg,big/biggan-data/415/img003523.jpg
coco/coco2017/train2017/img146635.jpg,big/biggan-data/371/img003038.jpg
coco/coco2017/train2017/img057097.jpg,big/biggan-data/929/img009224.jpg
coco/coco2017/train2017/img070408.jpg,big/biggan-data/245/img001636.jpg
coco/coco2017/train2017/img138329.jpg,big/biggan-data/52/img004681.jpg
coco/coco2017/train2017/img142278.jpg,big/biggan-data/679/img006446.jpg
coco/coco2017/train2017/img139020.jpg,big/biggan-data/858/img008436.jpg
coco/coco2017/train2017/img134594.jpg,big/biggan-data/380/img003138.jpg
coco/coco2017/train2017/img095039.jpg,big/biggan-data/919/img009117.jpg
coco/coco2017/train2017/img108300.jpg,big/biggan-data/133/img000390.jpg
coco/coco2017/train2017/img144726.jpg,big/biggan-data/898/img008876.jpg
coco/coco2017/train2017/img119707.jpg,big/biggan-data/482/img004262.jpg
coco/coco2017/train2017/img072782.jpg,big/biggan-data/679/img006446.jpg
coco/coco2017/train2017/img095095.jpg,big/biggan-data/385/img003183.jpg
coco/coco2017/train2017/img089723.jpg,big/biggan-data/803/img007831.jpg
coco/coco2017/train2017/img043864.jpg,big/biggan-data/138/img000448.jpg
coco/coco2017/train2017/img075789.jpg,big/biggan-data/411/img003484.jpg
coco/coco2017/train2017/img046928.jpg,big/biggan-data/339/img002676.jpg
coco/coco2017/train2017/img101701.jpg,big/biggan-data/323/img002507.jpg
coco/coco2017/train2017/img105187.jpg,big/biggan-data/385/img003183.jpg
coco/coco2017/train2017/img067181.jpg,big/biggan-data/71/img006790.jpg
coco/coco2017/train2017/img089382.jpg,big/biggan-data/259/img001786.jpg
coco/coco2017/train2017/img094499.jpg,big/biggan-data/454/img003954.jpg
coco/coco2017/test2017/img036250.jpg,big/biggan-data/718/img006888.jpg
coco/coco2017/train2017/img144366.jpg,big/biggan-data/793/img007713.jpg
coco/coco2017/test2017/img028582.jpg,big/biggan-data/333/img002613.jpg
coco/coco2017/train2017/img091137.jpg,big/biggan-data/545/img004961.jpg
coco/coco2017/train2017/img084414.jpg,big/biggan-data/242/img001606.jpg
coco/coco2017/train2017/img058043.jpg,big/biggan-data/556/img005080.jpg
coco/coco2017/test2017/img015023.jpg,big/biggan-data/488/img004321.jpg
coco/coco2017/train2017/img136485.jpg,big/biggan-data/453/img003947.jpg
coco/coco2017/train2017/img074209.jpg,big/biggan-data/262/img001826.jpg
coco/coco2017/train2017/img153623.jpg,big/biggan-data/415/img003523.jpg
coco/coco2017/train2017/img109882.jpg,big/biggan-data/881/img008694.jpg
coco/coco2017/test2017/img038527.jpg,big/biggan-data/962/img009598.jpg
coco/coco2017/train2017/img052680.jpg,big/biggan-data/840/img008240.jpg
coco/coco2017/train2017/img051516.jpg,big/biggan-data/654/img006174.jpg
coco/coco2017/train2017/img087094.jpg,big/biggan-data/401/img003372.jpg
coco/coco2017/test2017/img008029.jpg,big/biggan-data/13/img000356.jpg
coco/coco2017/train2017/img087519.jpg,big/biggan-data/339/img002671.jpg
coco/coco2017/train2017/img077586.jpg,big/biggan-data/245/img001638.jpg
coco/coco2017/test2017/img007529.jpg,big/biggan-data/888/img008763.jpg
coco/coco2017/test2017/img023143.jpg,big/biggan-data/194/img001066.jpg
coco/coco2017/train2017/img147289.jpg,big/biggan-data/277/img001982.jpg
coco/coco2017/train2017/img051060.jpg,big/biggan-data/998/img009989.jpg
coco/coco2017/test2017/img028986.jpg,big/biggan-data/16/img000686.jpg
coco/coco2017/test2017/img013064.jpg,big/biggan-data/850/img008359.jpg
coco/coco2017/train2017/img101375.jpg,big/biggan-data/805/img007854.jpg
coco/coco2017/test2017/img020870.jpg,big/biggan-data/908/img008997.jpg
coco/coco2017/train2017/img069562.jpg,big/biggan-data/862/img008485.jpg
coco/coco2017/train2017/img119422.jpg,big/biggan-data/421/img003598.jpg
coco/coco2017/train2017/img131164.jpg,big/biggan-data/407/img003437.jpg
coco/coco2017/train2017/img075351.jpg,big/biggan-data/698/img006656.jpg
coco/coco2017/val2017/img161189.jpg,big/biggan-data/332/img002600.jpg
coco/coco2017/test2017/img002908.jpg,big/biggan-data/168/img000770.jpg
coco/coco2017/train2017/img112770.jpg,big/biggan-data/215/img001309.jpg
coco/coco2017/train2017/img095614.jpg,big/biggan-data/804/img007845.jpg
coco/coco2017/train2017/img098955.jpg,big/biggan-data/753/img007277.jpg
coco/coco2017/test2017/img001873.jpg,big/biggan-data/195/img001078.jpg
coco/coco2017/test2017/img030486.jpg,big/biggan-data/299/img002223.jpg
coco/coco2017/train2017/img066018.jpg,big/biggan-data/753/img007274.jpg
coco/coco2017/train2017/img051526.jpg,big/biggan-data/150/img000585.jpg
coco/coco2017/train2017/img071013.jpg,big/biggan-data/546/img004972.jpg
coco/coco2017/train2017/img077075.jpg,big/biggan-data/572/img005267.jpg
coco/coco2017/test2017/img033690.jpg,big/biggan-data/553/img005056.jpg
coco/coco2017/train2017/img132019.jpg,big/biggan-data/632/img005933.jpg
coco/coco2017/test2017/img014077.jpg,big/biggan-data/328/img002552.jpg
coco/coco2017/test2017/img034278.jpg,big/biggan-data/188/img000992.jpg
coco/coco2017/test2017/img009030.jpg,big/biggan-data/280/img002026.jpg
coco/coco2017/train2017/img060704.jpg,big/biggan-data/268/img001885.jpg
coco/coco2017/train2017/img100886.jpg,big/biggan-data/891/img008805.jpg
coco/coco2017/test2017/img009407.jpg,big/biggan-data/940/img009351.jpg
coco/coco2017/test2017/img036935.jpg,big/biggan-data/7/img006671.jpg
coco/coco2017/train2017/img078369.jpg,big/biggan-data/447/img003876.jpg
coco/coco2017/train2017/img047443.jpg,big/biggan-data/1/img000012.jpg
coco/coco2017/train2017/img041581.jpg,big/biggan-data/896/img008857.jpg
coco/coco2017/train2017/img078402.jpg,big/biggan-data/287/img002095.jpg
coco/coco2017/train2017/img109414.jpg,big/biggan-data/746/img007190.jpg
coco/coco2017/train2017/img113761.jpg,big/biggan-data/702/img006718.jpg
coco/coco2017/test2017/img025453.jpg,big/biggan-data/709/img006783.jpg
coco/coco2017/train2017/img156853.jpg,big/biggan-data/193/img001054.jpg
coco/coco2017/train2017/img108730.jpg,big/biggan-data/920/img009135.jpg
coco/coco2017/train2017/img140252.jpg,big/biggan-data/207/img001213.jpg
coco/coco2017/test2017/img011890.jpg,big/biggan-data/262/img001823.jpg
coco/coco2017/val2017/img160198.jpg,big/biggan-data/442/img003824.jpg
coco/coco2017/train2017/img099431.jpg,big/biggan-data/650/img006135.jpg
coco/coco2017/train2017/img130322.jpg,big/biggan-data/120/img000253.jpg
coco/coco2017/train2017/img088206.jpg,big/biggan-data/128/img000338.jpg
coco/coco2017/train2017/img107654.jpg,big/biggan-data/963/img009602.jpg
coco/coco2017/test2017/img037302.jpg,big/biggan-data/20/img001131.jpg
coco/coco2017/test2017/img035596.jpg,big/biggan-data/86/img008459.jpg
coco/coco2017/train2017/img121122.jpg,big/biggan-data/526/img004754.jpg
coco/coco2017/train2017/img154083.jpg,big/biggan-data/4/img003349.jpg
coco/coco2017/train2017/img040840.jpg,big/biggan-data/412/img003490.jpg
coco/coco2017/test2017/img013616.jpg,big/biggan-data/636/img005977.jpg
coco/coco2017/train2017/img087488.jpg,big/biggan-data/30/img002246.jpg
coco/coco2017/train2017/img066874.jpg,big/biggan-data/552/img005048.jpg
coco/coco2017/train2017/img108465.jpg,big/biggan-data/168/img000774.jpg
coco/coco2017/test2017/img010932.jpg,big/biggan-data/834/img008177.jpg
coco/coco2017/train2017/img105164.jpg,big/biggan-data/974/img009723.jpg
coco/coco2017/train2017/img103965.jpg,big/biggan-data/174/img000844.jpg
coco/coco2017/train2017/img106403.jpg,big/biggan-data/845/img008293.jpg
coco/coco2017/train2017/img055244.jpg,big/biggan-data/336/img002644.jpg
coco/coco2017/train2017/img058262.jpg,big/biggan-data/109/img000124.jpg
coco/coco2017/train2017/img046252.jpg,big/biggan-data/858/img008437.jpg
coco/coco2017/train2017/img137293.jpg,big/biggan-data/317/img002431.jpg
coco/coco2017/val2017/img161692.jpg,big/biggan-data/993/img009934.jpg
coco/coco2017/train2017/img138538.jpg,big/biggan-data/310/img002365.jpg
coco/coco2017/test2017/img017913.jpg,big/biggan-data/811/img007922.jpg
coco/coco2017/train2017/img132806.jpg,big/biggan-data/127/img000327.jpg
coco/coco2017/test2017/img009940.jpg,big/biggan-data/476/img004192.jpg
coco/coco2017/train2017/img084994.jpg,big/biggan-data/168/img000778.jpg
coco/coco2017/train2017/img077567.jpg,big/biggan-data/89/img008780.jpg
coco/coco2017/test2017/img003288.jpg,big/biggan-data/517/img004659.jpg
coco/coco2017/train2017/img119054.jpg,big/biggan-data/262/img001820.jpg
coco/coco2017/train2017/img101827.jpg,big/biggan-data/185/img000966.jpg
coco/coco2017/train2017/img146840.jpg,big/biggan-data/143/img000502.jpg
coco/coco2017/test2017/img017624.jpg,big/biggan-data/572/img005260.jpg
coco/coco2017/train2017/img076969.jpg,big/biggan-data/190/img001021.jpg
coco/coco2017/train2017/img079855.jpg,big/biggan-data/470/img004136.jpg
coco/coco2017/train2017/img102901.jpg,big/biggan-data/905/img008962.jpg
coco/coco2017/train2017/img085206.jpg,big/biggan-data/400/img003360.jpg
coco/coco2017/train2017/img093278.jpg,big/biggan-data/435/img003744.jpg
coco/coco2017/train2017/img094701.jpg,big/biggan-data/26/img001797.jpg
coco/coco2017/train2017/img102800.jpg,big/biggan-data/414/img003510.jpg
coco/coco2017/test2017/img034136.jpg,big/biggan-data/214/img001295.jpg
coco/coco2017/train2017/img144820.jpg,big/biggan-data/315/img002412.jpg
coco/coco2017/train2017/img154934.jpg,big/biggan-data/48/img004233.jpg
coco/coco2017/train2017/img097286.jpg,big/biggan-data/845/img008291.jpg
coco/coco2017/test2017/img030014.jpg,big/biggan-data/125/img000300.jpg
coco/coco2017/train2017/img147549.jpg,big/biggan-data/897/img008866.jpg
coco/coco2017/train2017/img060963.jpg,big/biggan-data/218/img001331.jpg
coco/coco2017/test2017/img000663.jpg,big/biggan-data/777/img007533.jpg
coco/coco2017/train2017/img052496.jpg,big/biggan-data/229/img001458.jpg
coco/coco2017/train2017/img120788.jpg,big/biggan-data/205/img001193.jpg
coco/coco2017/train2017/img067530.jpg,big/biggan-data/913/img009053.jpg
coco/coco2017/val2017/img162416.jpg,big/biggan-data/231/img001484.jpg
coco/coco2017/test2017/img028969.jpg,big/biggan-data/358/img002889.jpg
coco/coco2017/train2017/img139401.jpg,big/biggan-data/58/img005341.jpg
coco/coco2017/test2017/img002138.jpg,big/biggan-data/399/img003339.jpg
coco/coco2017/train2017/img049173.jpg,big/biggan-data/40/img003356.jpg
coco/coco2017/train2017/img065337.jpg,big/biggan-data/548/img004994.jpg
coco/coco2017/train2017/img128010.jpg,big/biggan-data/151/img000592.jpg
coco/coco2017/train2017/img087398.jpg,big/biggan-data/618/img005776.jpg
coco/coco2017/test2017/img002177.jpg,big/biggan-data/513/img004612.jpg
coco/coco2017/test2017/img021906.jpg,big/biggan-data/878/img008656.jpg
coco/coco2017/train2017/img054253.jpg,big/biggan-data/376/img003086.jpg
coco/coco2017/test2017/img000389.jpg,big/biggan-data/314/img002405.jpg
coco/coco2017/test2017/img023237.jpg,big/biggan-data/747/img007200.jpg
coco/coco2017/test2017/img020382.jpg,big/biggan-data/329/img002566.jpg
coco/coco2017/train2017/img124698.jpg,big/biggan-data/453/img003947.jpg
coco/coco2017/train2017/img046001.jpg,big/biggan-data/657/img006208.jpg
coco/coco2017/train2017/img138835.jpg,big/biggan-data/429/img003677.jpg
coco/coco2017/test2017/img022852.jpg,big/biggan-data/419/img003563.jpg
coco/coco2017/test2017/img005139.jpg,big/biggan-data/78/img007562.jpg
coco/coco2017/train2017/img124896.jpg,big/biggan-data/919/img009110.jpg
coco/coco2017/train2017/img051763.jpg,big/biggan-data/546/img004974.jpg
coco/coco2017/test2017/img019653.jpg,big/biggan-data/80/img007792.jpg
coco/coco2017/test2017/img005616.jpg,big/biggan-data/537/img004873.jpg
coco/coco2017/train2017/img103964.jpg,big/biggan-data/348/img002773.jpg
coco/coco2017/train2017/img055640.jpg,big/biggan-data/568/img005219.jpg
coco/coco2017/train2017/img122294.jpg,big/biggan-data/328/img002551.jpg
coco/coco2017/train2017/img095095.jpg,big/biggan-data/887/img008750.jpg
coco/coco2017/train2017/img112481.jpg,big/biggan-data/935/img009297.jpg
coco/coco2017/train2017/img074638.jpg,big/biggan-data/878/img008656.jpg
coco/coco2017/train2017/img079641.jpg,big/biggan-data/475/img004183.jpg
coco/coco2017/train2017/img075453.jpg,big/biggan-data/217/img001327.jpg
coco/coco2017/val2017/img161869.jpg,big/biggan-data/313/img002396.jpg
coco/coco2017/train2017/img092814.jpg,big/biggan-data/720/img006918.jpg
coco/coco2017/train2017/img124283.jpg,big/biggan-data/406/img003421.jpg
coco/coco2017/train2017/img046717.jpg,big/biggan-data/194/img001065.jpg
coco/coco2017/test2017/img006021.jpg,big/biggan-data/407/img003430.jpg
coco/coco2017/train2017/img080932.jpg,big/biggan-data/122/img000274.jpg
coco/coco2017/test2017/img013549.jpg,big/biggan-data/832/img008152.jpg
coco/coco2017/train2017/img123038.jpg,big/biggan-data/780/img007579.jpg
coco/coco2017/test2017/img016306.jpg,big/biggan-data/86/img008459.jpg
coco/coco2017/val2017/img161984.jpg,big/biggan-data/428/img003668.jpg
coco/coco2017/train2017/img109402.jpg,big/biggan-data/382/img003152.jpg
coco/coco2017/train2017/img137185.jpg,big/biggan-data/670/img006355.jpg
coco/coco2017/train2017/img088995.jpg,big/biggan-data/740/img007135.jpg
coco/coco2017/train2017/img085287.jpg,big/biggan-data/34/img002682.jpg
coco/coco2017/test2017/img001078.jpg,big/biggan-data/851/img008368.jpg
coco/coco2017/train2017/img119177.jpg,big/biggan-data/662/img006266.jpg
coco/coco2017/train2017/img080509.jpg,big/biggan-data/528/img004779.jpg
coco/coco2017/train2017/img126111.jpg,big/biggan-data/271/img001922.jpg
coco/coco2017/train2017/img156056.jpg,big/biggan-data/371/img003039.jpg
coco/coco2017/test2017/img037392.jpg,big/biggan-data/43/img003685.jpg
coco/coco2017/train2017/img103663.jpg,big/biggan-data/874/img008615.jpg
coco/coco2017/test2017/img024774.jpg,big/biggan-data/341/img002702.jpg
coco/coco2017/train2017/img144303.jpg,big/biggan-data/912/img009044.jpg
coco/coco2017/test2017/img001365.jpg,big/biggan-data/703/img006724.jpg
coco/coco2017/test2017/img011804.jpg,big/biggan-data/400/img003360.jpg
coco/coco2017/train2017/img128683.jpg,big/biggan-data/507/img004544.jpg
coco/coco2017/test2017/img028510.jpg,big/biggan-data/447/img003876.jpg
coco/coco2017/test2017/img025105.jpg,big/biggan-data/563/img005169.jpg
coco/coco2017/test2017/img030992.jpg,big/biggan-data/947/img009427.jpg
coco/coco2017/val2017/img159648.jpg,big/biggan-data/108/img000117.jpg
coco/coco2017/train2017/img045079.jpg,big/biggan-data/373/img003059.jpg
coco/coco2017/train2017/img149584.jpg,big/biggan-data/987/img009869.jpg
coco/coco2017/train2017/img080985.jpg,big/biggan-data/355/img002857.jpg
coco/coco2017/train2017/img138773.jpg,big/biggan-data/649/img006114.jpg
coco/coco2017/train2017/img075851.jpg,big/biggan-data/826/img008084.jpg
coco/coco2017/train2017/img136101.jpg,big/biggan-data/365/img002961.jpg
coco/coco2017/val2017/img162718.jpg,big/biggan-data/549/img005009.jpg
coco/coco2017/train2017/img154337.jpg,big/biggan-data/627/img005877.jpg
coco/coco2017/train2017/img063186.jpg,big/biggan-data/551/img005030.jpg
coco/coco2017/train2017/img141950.jpg,big/biggan-data/890/img008799.jpg
coco/coco2017/test2017/img006881.jpg,big/biggan-data/228/img001446.jpg
coco/coco2017/val2017/img163206.jpg,big/biggan-data/964/img009613.jpg
coco/coco2017/test2017/img039035.jpg,big/biggan-data/871/img008580.jpg
coco/coco2017/train2017/img090698.jpg,big/biggan-data/640/img006020.jpg
coco/coco2017/test2017/img004854.jpg,big/biggan-data/26/img001796.jpg
coco/coco2017/train2017/img147072.jpg,big/biggan-data/469/img004110.jpg
coco/coco2017/train2017/img127167.jpg,big/biggan-data/247/img001655.jpg
coco/coco2017/train2017/img111147.jpg,big/biggan-data/741/img007145.jpg
coco/coco2017/train2017/img141270.jpg,big/biggan-data/112/img000164.jpg
coco/coco2017/train2017/img080202.jpg,big/biggan-data/342/img002712.jpg
coco/coco2017/train2017/img094684.jpg,big/biggan-data/916/img009082.jpg
coco/coco2017/test2017/img023304.jpg,big/biggan-data/855/img008402.jpg
coco/coco2017/train2017/img060196.jpg,big/biggan-data/273/img001944.jpg
coco/coco2017/train2017/img100542.jpg,big/biggan-data/564/img005173.jpg
coco/coco2017/train2017/img091705.jpg,big/biggan-data/871/img008589.jpg
coco/coco2017/train2017/img142733.jpg,big/biggan-data/310/img002367.jpg
coco/coco2017/test2017/img039359.jpg,big/biggan-data/997/img009971.jpg
coco/coco2017/train2017/img089819.jpg,big/biggan-data/710/img006807.jpg
coco/coco2017/train2017/img092598.jpg,big/biggan-data/664/img006280.jpg
coco/coco2017/train2017/img158842.jpg,big/biggan-data/469/img004114.jpg
coco/coco2017/train2017/img059369.jpg,big/biggan-data/821/img008037.jpg
coco/coco2017/test2017/img020563.jpg,big/biggan-data/395/img003297.jpg
coco/coco2017/train2017/img109389.jpg,big/biggan-data/516/img004645.jpg
coco/coco2017/train2017/img074184.jpg,big/biggan-data/283/img002059.jpg
coco/coco2017/test2017/img039505.jpg,big/biggan-data/145/img000521.jpg
coco/coco2017/train2017/img060694.jpg,big/biggan-data/425/img003632.jpg
coco/coco2017/train2017/img070583.jpg,big/biggan-data/378/img003108.jpg
coco/coco2017/test2017/img035007.jpg,big/biggan-data/748/img007210.jpg
coco/coco2017/test2017/img024072.jpg,big/biggan-data/204/img001184.jpg
coco/coco2017/train2017/img100781.jpg,big/biggan-data/215/img001305.jpg
coco/coco2017/train2017/img082124.jpg,big/biggan-data/391/img003251.jpg
coco/coco2017/train2017/img053914.jpg,big/biggan-data/797/img007757.jpg
coco/coco2017/test2017/img014511.jpg,big/biggan-data/698/img006659.jpg
coco/coco2017/train2017/img049936.jpg,big/biggan-data/496/img004417.jpg
coco/coco2017/train2017/img119935.jpg,big/biggan-data/4/img003345.jpg
coco/coco2017/train2017/img109791.jpg,big/biggan-data/386/img003191.jpg
coco/coco2017/train2017/img072824.jpg,big/biggan-data/652/img006159.jpg
coco/coco2017/train2017/img071374.jpg,big/biggan-data/740/img007133.jpg
coco/coco2017/test2017/img034454.jpg,big/biggan-data/460/img004029.jpg
coco/coco2017/train2017/img083630.jpg,big/biggan-data/176/img000861.jpg
coco/coco2017/train2017/img110050.jpg,big/biggan-data/139/img000457.jpg
coco/coco2017/train2017/img078799.jpg,big/biggan-data/117/img000210.jpg
coco/coco2017/train2017/img104813.jpg,big/biggan-data/398/img003329.jpg
coco/coco2017/train2017/img119938.jpg,big/biggan-data/781/img007585.jpg
coco/coco2017/test2017/img022246.jpg,big/biggan-data/269/img001899.jpg
coco/coco2017/train2017/img067583.jpg,big/biggan-data/914/img009062.jpg
coco/coco2017/test2017/img024514.jpg,big/biggan-data/77/img007459.jpg
coco/coco2017/train2017/img152211.jpg,big/biggan-data/959/img009558.jpg
coco/coco2017/test2017/img026221.jpg,big/biggan-data/434/img003730.jpg
coco/coco2017/train2017/img108409.jpg,big/biggan-data/532/img004822.jpg
coco/coco2017/train2017/img135526.jpg,big/biggan-data/150/img000585.jpg
coco/coco2017/train2017/img055163.jpg,big/biggan-data/140/img000470.jpg
coco/coco2017/train2017/img093114.jpg,big/biggan-data/187/img000982.jpg
coco/coco2017/train2017/img087992.jpg,big/biggan-data/48/img004233.jpg
coco/coco2017/train2017/img155771.jpg,big/biggan-data/138/img000444.jpg
coco/coco2017/test2017/img016456.jpg,big/biggan-data/302/img002278.jpg
coco/coco2017/train2017/img083530.jpg,big/biggan-data/112/img000162.jpg
coco/coco2017/test2017/img007690.jpg,big/biggan-data/916/img009082.jpg
coco/coco2017/train2017/img132789.jpg,big/biggan-data/203/img001174.jpg
coco/coco2017/train2017/img078030.jpg,big/biggan-data/463/img004056.jpg
coco/coco2017/train2017/img100550.jpg,big/biggan-data/482/img004265.jpg
coco/coco2017/train2017/img109751.jpg,big/biggan-data/229/img001457.jpg
coco/coco2017/train2017/img104207.jpg,big/biggan-data/168/img000775.jpg
coco/coco2017/train2017/img120215.jpg,big/biggan-data/499/img004449.jpg
coco/coco2017/test2017/img012177.jpg,big/biggan-data/251/img001709.jpg
coco/coco2017/train2017/img046311.jpg,big/biggan-data/672/img006377.jpg
coco/coco2017/test2017/img034775.jpg,big/biggan-data/552/img005044.jpg
coco/coco2017/test2017/img005951.jpg,big/biggan-data/15/img000570.jpg
coco/coco2017/train2017/img131555.jpg,big/biggan-data/399/img003330.jpg
coco/coco2017/test2017/img006777.jpg,big/biggan-data/172/img000829.jpg
coco/coco2017/test2017/img025720.jpg,big/biggan-data/891/img008801.jpg
coco/coco2017/train2017/img083684.jpg,big/biggan-data/569/img005220.jpg
coco/coco2017/train2017/img082051.jpg,big/biggan-data/331/img002597.jpg
coco/coco2017/train2017/img090961.jpg,big/biggan-data/450/img003914.jpg
coco/coco2017/train2017/img074750.jpg,big/biggan-data/164/img000734.jpg
coco/coco2017/train2017/img087424.jpg,big/biggan-data/144/img000515.jpg
coco/coco2017/test2017/img018931.jpg,big/biggan-data/947/img009427.jpg
coco/coco2017/train2017/img084164.jpg,big/biggan-data/428/img003666.jpg
coco/coco2017/test2017/img037643.jpg,big/biggan-data/615/img005741.jpg
coco/coco2017/test2017/img028133.jpg,big/biggan-data/848/img008321.jpg
coco/coco2017/train2017/img064276.jpg,big/biggan-data/34/img002688.jpg
coco/coco2017/train2017/img100350.jpg,big/biggan-data/288/img002105.jpg
coco/coco2017/val2017/img161707.jpg,big/biggan-data/7/img006671.jpg
coco/coco2017/train2017/img047878.jpg,big/biggan-data/913/img009057.jpg
coco/coco2017/test2017/img017163.jpg,big/biggan-data/78/img007561.jpg
coco/coco2017/train2017/img120559.jpg,big/biggan-data/367/img002988.jpg
coco/coco2017/train2017/img084779.jpg,big/biggan-data/669/img006331.jpg
coco/coco2017/test2017/img000031.jpg,big/biggan-data/516/img004640.jpg
coco/coco2017/test2017/img033479.jpg,big/biggan-data/883/img008713.jpg
coco/coco2017/test2017/img019007.jpg,big/biggan-data/660/img006249.jpg
coco/coco2017/train2017/img049704.jpg,big/biggan-data/692/img006591.jpg
coco/coco2017/test2017/img038112.jpg,big/biggan-data/783/img007609.jpg
coco/coco2017/train2017/img073494.jpg,big/biggan-data/527/img004767.jpg
coco/coco2017/train2017/img120564.jpg,big/biggan-data/975/img009735.jpg
coco/coco2017/train2017/img108458.jpg,big/biggan-data/298/img002212.jpg
coco/coco2017/train2017/img054952.jpg,big/biggan-data/157/img000650.jpg
coco/coco2017/train2017/img049558.jpg,big/biggan-data/348/img002776.jpg
coco/coco2017/test2017/img020216.jpg,big/biggan-data/500/img004476.jpg
coco/coco2017/train2017/img114082.jpg,big/biggan-data/644/img006063.jpg
coco/coco2017/train2017/img106146.jpg,big/biggan-data/647/img006097.jpg
coco/coco2017/test2017/img037479.jpg,big/biggan-data/705/img006749.jpg
coco/coco2017/train2017/img072616.jpg,big/biggan-data/220/img001365.jpg
coco/coco2017/train2017/img091951.jpg,big/biggan-data/762/img007374.jpg
coco/coco2017/train2017/img156619.jpg,big/biggan-data/622/img005825.jpg
coco/coco2017/test2017/img038919.jpg,big/biggan-data/381/img003147.jpg
coco/coco2017/train2017/img122078.jpg,big/biggan-data/634/img005957.jpg
