Anchor,Positive,Negative
coco/coco2017/train2017/img122123.jpg,coco/coco2017/train2017/img116542.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img046271.jpg
coco/coco2017/train2017/img069432.jpg,coco/coco2017/val2017/img163406.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img004416.jpg
coco/coco2017/train2017/img109684.jpg,coco/coco2017/train2017/img074682.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/13/img001758.jpg
coco/coco2017/train2017/img043121.jpg,coco/coco2017/test2017/img024514.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img034101.jpg
coco/coco2017/train2017/img120199.jpg,coco/coco2017/train2017/img126421.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/961/img047920.jpg
coco/coco2017/test2017/img001578.jpg,coco/coco2017/val2017/img163285.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/362/img014685.jpg
coco/coco2017/train2017/img109480.jpg,coco/coco2017/train2017/img141233.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img022372.jpg
coco/coco2017/train2017/img110439.jpg,coco/coco2017/train2017/img150743.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img045101.jpg
coco/coco2017/train2017/img080540.jpg,coco/coco2017/train2017/img116718.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img046149.jpg
coco/coco2017/train2017/img129213.jpg,coco/coco2017/train2017/img051805.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/853/img041906.jpg
coco/coco2017/test2017/img029717.jpg,coco/coco2017/test2017/img011369.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/190/img005109.jpg
coco/coco2017/test2017/img018747.jpg,coco/coco2017/train2017/img085807.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img023647.jpg
coco/coco2017/train2017/img126423.jpg,coco/coco2017/train2017/img152613.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img004686.jpg
coco/coco2017/train2017/img119308.jpg,coco/coco2017/test2017/img024239.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/651/img030713.jpg
coco/coco2017/test2017/img036436.jpg,coco/coco2017/test2017/img020565.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img008553.jpg
coco/coco2017/train2017/img051727.jpg,coco/coco2017/train2017/img156756.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/259/img008936.jpg
coco/coco2017/train2017/img089165.jpg,coco/coco2017/test2017/img022370.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/950/img047330.jpg
coco/coco2017/train2017/img054566.jpg,coco/coco2017/train2017/img080392.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img042988.jpg
coco/coco2017/train2017/img067945.jpg,coco/coco2017/train2017/img108302.jpg,tt-coco/samples_nopix/img000527.jpg
coco/coco2017/test2017/img018145.jpg,coco/coco2017/train2017/img073870.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img030003.jpg
coco/coco2017/train2017/img117911.jpg,coco/coco2017/test2017/img021283.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img043861.jpg
coco/coco2017/test2017/img033288.jpg,coco/coco2017/train2017/img082200.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img038603.jpg
coco/coco2017/train2017/img045783.jpg,coco/coco2017/train2017/img123524.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img047778.jpg
coco/coco2017/train2017/img117159.jpg,coco/coco2017/test2017/img039827.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img038403.jpg
coco/coco2017/train2017/img135457.jpg,coco/coco2017/train2017/img132478.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img036387.jpg
coco/coco2017/train2017/img147777.jpg,coco/coco2017/train2017/img121373.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/120/img001271.jpg
coco/coco2017/train2017/img048963.jpg,coco/coco2017/train2017/img052206.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/448/img019400.jpg
coco/coco2017/train2017/img042404.jpg,coco/coco2017/train2017/img126984.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img019860.jpg
coco/coco2017/train2017/img092283.jpg,coco/coco2017/test2017/img031438.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img005726.jpg
coco/coco2017/train2017/img130917.jpg,coco/coco2017/test2017/img012129.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/187/img004919.jpg
coco/coco2017/train2017/img089275.jpg,coco/coco2017/train2017/img122320.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img033521.jpg
coco/coco2017/train2017/img114579.jpg,coco/coco2017/val2017/img159083.jpg,tt-coco/samples_nopix/img004589.jpg
coco/coco2017/test2017/img003355.jpg,coco/coco2017/train2017/img109612.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/197/img005485.jpg
coco/coco2017/train2017/img119162.jpg,coco/coco2017/train2017/img081488.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img039697.jpg
coco/coco2017/test2017/img017577.jpg,coco/coco2017/val2017/img159417.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/913/img045258.jpg
coco/coco2017/train2017/img078772.jpg,coco/coco2017/train2017/img142091.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/602/img028049.jpg
coco/coco2017/train2017/img076144.jpg,coco/coco2017/train2017/img098579.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/219/img006732.jpg
coco/coco2017/test2017/img011185.jpg,coco/coco2017/test2017/img012660.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img013514.jpg
coco/coco2017/train2017/img066314.jpg,coco/coco2017/train2017/img152475.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/795/img038669.jpg
coco/coco2017/train2017/img132920.jpg,coco/coco2017/train2017/img138339.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img030332.jpg
coco/coco2017/train2017/img147910.jpg,coco/coco2017/test2017/img025640.jpg,tt-coco/samples_nopix/img000236.jpg
coco/coco2017/train2017/img053493.jpg,coco/coco2017/train2017/img155928.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img012196.jpg
coco/coco2017/train2017/img082227.jpg,coco/coco2017/train2017/img063865.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/390/img016241.jpg
coco/coco2017/train2017/img158529.jpg,coco/coco2017/train2017/img147432.jpg,tt-coco/samples_nopix/img000731.jpg
coco/coco2017/train2017/img105968.jpg,coco/coco2017/val2017/img161658.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img008301.jpg
coco/coco2017/train2017/img114540.jpg,coco/coco2017/train2017/img125167.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img039511.jpg
coco/coco2017/train2017/img057264.jpg,coco/coco2017/train2017/img136737.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img006804.jpg
coco/coco2017/train2017/img050548.jpg,coco/coco2017/train2017/img123987.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img010812.jpg
coco/coco2017/train2017/img054532.jpg,coco/coco2017/train2017/img139887.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/960/img047854.jpg
coco/coco2017/train2017/img043055.jpg,coco/coco2017/train2017/img125386.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img018764.jpg
coco/coco2017/test2017/img032072.jpg,coco/coco2017/train2017/img114643.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/727/img034923.jpg
coco/coco2017/train2017/img130144.jpg,coco/coco2017/train2017/img102893.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/72/img034528.jpg
coco/coco2017/train2017/img058473.jpg,coco/coco2017/test2017/img025764.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img024277.jpg
coco/coco2017/train2017/img045681.jpg,coco/coco2017/test2017/img016295.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img004590.jpg
coco/coco2017/test2017/img023965.jpg,coco/coco2017/test2017/img027291.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/415/img017621.jpg
coco/coco2017/train2017/img059464.jpg,coco/coco2017/train2017/img107279.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/630/img029566.jpg
coco/coco2017/train2017/img106061.jpg,coco/coco2017/train2017/img117569.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img042560.jpg
coco/coco2017/test2017/img009220.jpg,coco/coco2017/test2017/img036633.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/751/img036299.jpg
coco/coco2017/test2017/img014384.jpg,coco/coco2017/train2017/img088390.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/53/img023961.jpg
coco/coco2017/train2017/img073166.jpg,coco/coco2017/train2017/img047963.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/425/img018181.jpg
coco/coco2017/train2017/img042680.jpg,coco/coco2017/train2017/img075759.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img033478.jpg
coco/coco2017/test2017/img010912.jpg,coco/coco2017/test2017/img031681.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img044371.jpg
coco/coco2017/train2017/img051353.jpg,coco/coco2017/train2017/img072942.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/159/img003385.jpg
coco/coco2017/test2017/img008799.jpg,coco/coco2017/test2017/img039044.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img042685.jpg
coco/coco2017/test2017/img001981.jpg,coco/coco2017/train2017/img067529.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img003499.jpg
coco/coco2017/train2017/img112056.jpg,coco/coco2017/test2017/img019797.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img031494.jpg
coco/coco2017/train2017/img153254.jpg,coco/coco2017/train2017/img081032.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img029787.jpg
coco/coco2017/test2017/img036323.jpg,coco/coco2017/train2017/img123501.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img012537.jpg
coco/coco2017/train2017/img117680.jpg,coco/coco2017/train2017/img095441.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img006494.jpg
coco/coco2017/train2017/img081659.jpg,coco/coco2017/test2017/img004215.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/927/img046004.jpg
coco/coco2017/train2017/img099566.jpg,coco/coco2017/train2017/img050232.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img042408.jpg
coco/coco2017/train2017/img100615.jpg,coco/coco2017/train2017/img048799.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/638/img029983.jpg
coco/coco2017/train2017/img091929.jpg,coco/coco2017/test2017/img004075.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/694/img033085.jpg
coco/coco2017/train2017/img106513.jpg,coco/coco2017/train2017/img147016.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/336/img013222.jpg
coco/coco2017/train2017/img106818.jpg,coco/coco2017/train2017/img077349.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/2/img005608.jpg
coco/coco2017/train2017/img041609.jpg,coco/coco2017/test2017/img028549.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/605/img028197.jpg
coco/coco2017/train2017/img144512.jpg,coco/coco2017/test2017/img018451.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/314/img012017.jpg
coco/coco2017/train2017/img138423.jpg,coco/coco2017/train2017/img062241.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img013504.jpg
coco/coco2017/train2017/img102727.jpg,coco/coco2017/train2017/img079002.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/109/img000625.jpg
coco/coco2017/test2017/img024728.jpg,coco/coco2017/val2017/img162260.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img037137.jpg
coco/coco2017/test2017/img011682.jpg,coco/coco2017/train2017/img157491.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img048026.jpg
coco/coco2017/train2017/img104748.jpg,coco/coco2017/test2017/img021462.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/71/img033981.jpg
coco/coco2017/train2017/img049872.jpg,coco/coco2017/test2017/img010963.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/861/img042393.jpg
coco/coco2017/train2017/img054035.jpg,coco/coco2017/test2017/img018968.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img017113.jpg
coco/coco2017/train2017/img089341.jpg,coco/coco2017/test2017/img020204.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img035379.jpg
coco/coco2017/train2017/img119334.jpg,coco/coco2017/train2017/img151839.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/690/img032857.jpg
coco/coco2017/train2017/img043343.jpg,coco/coco2017/train2017/img101557.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img032705.jpg
coco/coco2017/train2017/img086968.jpg,coco/coco2017/train2017/img110066.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img006436.jpg
coco/coco2017/train2017/img066566.jpg,coco/coco2017/train2017/img152957.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img017423.jpg
coco/coco2017/test2017/img020650.jpg,coco/coco2017/train2017/img139510.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img003784.jpg
coco/coco2017/train2017/img146835.jpg,coco/coco2017/train2017/img048396.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img028626.jpg
coco/coco2017/train2017/img120811.jpg,coco/coco2017/train2017/img108626.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/322/img012473.jpg
coco/coco2017/train2017/img085938.jpg,coco/coco2017/train2017/img061234.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/161/img003527.jpg
coco/coco2017/train2017/img076538.jpg,coco/coco2017/train2017/img054387.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img029739.jpg
coco/coco2017/test2017/img021130.jpg,coco/coco2017/train2017/img093170.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img010635.jpg
coco/coco2017/train2017/img066561.jpg,coco/coco2017/train2017/img130225.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img008206.jpg
coco/coco2017/test2017/img033591.jpg,coco/coco2017/train2017/img112569.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img039889.jpg
coco/coco2017/train2017/img095120.jpg,coco/coco2017/train2017/img151505.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/962/img047995.jpg
coco/coco2017/test2017/img032062.jpg,coco/coco2017/train2017/img103322.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/246/img008232.jpg
coco/coco2017/test2017/img017160.jpg,coco/coco2017/test2017/img028412.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/710/img034003.jpg
coco/coco2017/train2017/img077901.jpg,coco/coco2017/test2017/img025064.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/845/img041487.jpg
coco/coco2017/train2017/img089716.jpg,coco/coco2017/train2017/img111292.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img022407.jpg
coco/coco2017/train2017/img113368.jpg,coco/coco2017/train2017/img045242.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/747/img036012.jpg
coco/coco2017/train2017/img086050.jpg,coco/coco2017/train2017/img115869.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/982/img049059.jpg
coco/coco2017/train2017/img076519.jpg,coco/coco2017/train2017/img123549.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/158/img003327.jpg
coco/coco2017/train2017/img067183.jpg,coco/coco2017/train2017/img126958.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/344/img013699.jpg
coco/coco2017/train2017/img125319.jpg,coco/coco2017/train2017/img143361.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img043410.jpg
coco/coco2017/test2017/img033048.jpg,coco/coco2017/train2017/img064862.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/823/img040262.jpg
coco/coco2017/test2017/img022315.jpg,coco/coco2017/train2017/img101125.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/874/img043061.jpg
coco/coco2017/test2017/img007784.jpg,coco/coco2017/train2017/img155642.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img020640.jpg
coco/coco2017/val2017/img160654.jpg,coco/coco2017/train2017/img109012.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/639/img030006.jpg
coco/coco2017/train2017/img114032.jpg,coco/coco2017/train2017/img047401.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/109/img000641.jpg
coco/coco2017/test2017/img019709.jpg,coco/coco2017/train2017/img137440.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/846/img041525.jpg
coco/coco2017/train2017/img074937.jpg,coco/coco2017/train2017/img059515.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img046745.jpg
coco/coco2017/test2017/img004730.jpg,coco/coco2017/train2017/img148477.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img006736.jpg
coco/coco2017/train2017/img096692.jpg,coco/coco2017/train2017/img150026.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img023595.jpg
coco/coco2017/train2017/img125493.jpg,coco/coco2017/train2017/img090075.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img000781.jpg
coco/coco2017/test2017/img026506.jpg,coco/coco2017/train2017/img157960.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/193/img005266.jpg
coco/coco2017/train2017/img137875.jpg,coco/coco2017/train2017/img149420.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img023734.jpg
coco/coco2017/test2017/img040621.jpg,coco/coco2017/train2017/img119417.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img040097.jpg
coco/coco2017/train2017/img149854.jpg,coco/coco2017/train2017/img146643.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img009630.jpg
coco/coco2017/train2017/img057413.jpg,coco/coco2017/test2017/img023844.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/682/img032414.jpg
coco/coco2017/train2017/img131358.jpg,coco/coco2017/test2017/img021602.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img022733.jpg
coco/coco2017/train2017/img158452.jpg,coco/coco2017/train2017/img062993.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/675/img032003.jpg
coco/coco2017/test2017/img039967.jpg,coco/coco2017/test2017/img009943.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/758/img036612.jpg
coco/coco2017/test2017/img034246.jpg,coco/coco2017/train2017/img147565.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/507/img022708.jpg
coco/coco2017/train2017/img080170.jpg,coco/coco2017/test2017/img032154.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/828/img040539.jpg
coco/coco2017/train2017/img077986.jpg,coco/coco2017/test2017/img030615.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img016262.jpg
coco/coco2017/test2017/img037482.jpg,coco/coco2017/train2017/img148935.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img025411.jpg
coco/coco2017/test2017/img035480.jpg,coco/coco2017/val2017/img163929.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img008961.jpg
coco/coco2017/test2017/img005083.jpg,coco/coco2017/train2017/img052036.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img014990.jpg
coco/coco2017/train2017/img130639.jpg,coco/coco2017/test2017/img001579.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img022412.jpg
coco/coco2017/train2017/img098220.jpg,coco/coco2017/test2017/img009732.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img004663.jpg
coco/coco2017/test2017/img032315.jpg,coco/coco2017/train2017/img105736.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img017838.jpg
coco/coco2017/train2017/img049301.jpg,coco/coco2017/train2017/img088911.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/507/img022705.jpg
coco/coco2017/test2017/img002964.jpg,coco/coco2017/test2017/img006956.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img004608.jpg
coco/coco2017/train2017/img080520.jpg,coco/coco2017/val2017/img161108.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/309/img011714.jpg
coco/coco2017/test2017/img033118.jpg,coco/coco2017/test2017/img033224.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/212/img006375.jpg
coco/coco2017/train2017/img156321.jpg,coco/coco2017/test2017/img003552.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/103/img000304.jpg
coco/coco2017/train2017/img078620.jpg,coco/coco2017/train2017/img119929.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/157/img003286.jpg
coco/coco2017/train2017/img099334.jpg,coco/coco2017/test2017/img025033.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/448/img019432.jpg
coco/coco2017/train2017/img089474.jpg,coco/coco2017/test2017/img002390.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/566/img025981.jpg
coco/coco2017/train2017/img077585.jpg,coco/coco2017/train2017/img040719.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img027560.jpg
coco/coco2017/val2017/img161521.jpg,coco/coco2017/test2017/img034944.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img031972.jpg
coco/coco2017/train2017/img075972.jpg,coco/coco2017/test2017/img034284.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/9/img044470.jpg
coco/coco2017/train2017/img063280.jpg,coco/coco2017/train2017/img124806.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/392/img016340.jpg
coco/coco2017/test2017/img026956.jpg,coco/coco2017/train2017/img157127.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img043735.jpg
coco/coco2017/test2017/img038265.jpg,coco/coco2017/train2017/img146930.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/343/img013638.jpg
coco/coco2017/test2017/img035954.jpg,coco/coco2017/test2017/img008723.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/224/img007018.jpg
coco/coco2017/test2017/img000457.jpg,coco/coco2017/train2017/img068895.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img045094.jpg
coco/coco2017/train2017/img111591.jpg,coco/coco2017/train2017/img135186.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/286/img010403.jpg
coco/coco2017/train2017/img085930.jpg,coco/coco2017/train2017/img116489.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img032128.jpg
coco/coco2017/train2017/img060039.jpg,coco/coco2017/train2017/img115605.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img006301.jpg
coco/coco2017/test2017/img033941.jpg,coco/coco2017/train2017/img070094.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img021530.jpg
coco/coco2017/test2017/img033112.jpg,coco/coco2017/test2017/img031630.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img043618.jpg
coco/coco2017/test2017/img038662.jpg,coco/coco2017/test2017/img027395.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img017158.jpg
coco/coco2017/test2017/img013097.jpg,coco/coco2017/train2017/img122974.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img027813.jpg
coco/coco2017/train2017/img135065.jpg,coco/coco2017/train2017/img098861.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/609/img028371.jpg
coco/coco2017/test2017/img040537.jpg,coco/coco2017/train2017/img066296.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/100/img000188.jpg
coco/coco2017/train2017/img146050.jpg,coco/coco2017/train2017/img089635.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img045318.jpg
coco/coco2017/train2017/img079330.jpg,coco/coco2017/test2017/img032017.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img040255.jpg
coco/coco2017/train2017/img155598.jpg,coco/coco2017/train2017/img076109.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img029893.jpg
coco/coco2017/train2017/img118431.jpg,coco/coco2017/train2017/img113004.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/287/img010453.jpg
coco/coco2017/train2017/img147738.jpg,coco/coco2017/train2017/img066750.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img002916.jpg
coco/coco2017/train2017/img097790.jpg,coco/coco2017/train2017/img056055.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img026033.jpg
coco/coco2017/train2017/img112995.jpg,coco/coco2017/train2017/img105923.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/532/img024106.jpg
coco/coco2017/train2017/img155505.jpg,coco/coco2017/val2017/img162149.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/66/img031176.jpg
coco/coco2017/train2017/img147755.jpg,coco/coco2017/train2017/img095370.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img020397.jpg
coco/coco2017/train2017/img084575.jpg,coco/coco2017/train2017/img043067.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/421/img017959.jpg
coco/coco2017/test2017/img000616.jpg,coco/coco2017/train2017/img103266.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/422/img018003.jpg
