real,fake
coco/coco2017/test2017/img003044.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img038853.jpg
coco/coco2017/train2017/img144832.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img001956.jpg
coco/coco2017/train2017/img139313.jpg,tt-coco/samples_nopix/img002490.jpg
coco/coco2017/train2017/img042209.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/479/img021125.jpg
coco/coco2017/train2017/img117989.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/105/img000431.jpg
coco/coco2017/test2017/img032371.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img019197.jpg
coco/coco2017/train2017/img130790.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img027439.jpg
coco/coco2017/train2017/img084192.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img026719.jpg
coco/coco2017/train2017/img056501.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/607/img028269.jpg
coco/coco2017/train2017/img073104.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img000020.jpg
coco/coco2017/train2017/img140246.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/964/img048083.jpg
coco/coco2017/train2017/img056344.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/284/img010327.jpg
coco/coco2017/train2017/img096164.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img016082.jpg
coco/coco2017/train2017/img042861.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img038347.jpg
coco/coco2017/train2017/img094843.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img024277.jpg
coco/coco2017/test2017/img040356.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img028978.jpg
coco/coco2017/train2017/img046012.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/279/img010001.jpg
coco/coco2017/train2017/img087815.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/523/img023612.jpg
coco/coco2017/train2017/img082328.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img000736.jpg
coco/coco2017/test2017/img027097.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/725/img034831.jpg
coco/coco2017/train2017/img158543.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img047581.jpg
coco/coco2017/test2017/img000255.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img023106.jpg
coco/coco2017/test2017/img004686.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/796/img038739.jpg
coco/coco2017/train2017/img063122.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/802/img039138.jpg
coco/coco2017/train2017/img060792.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/726/img034870.jpg
coco/coco2017/test2017/img035592.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img041027.jpg
coco/coco2017/train2017/img041070.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img001831.jpg
coco/coco2017/train2017/img080315.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img036902.jpg
coco/coco2017/train2017/img122782.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img019037.jpg
coco/coco2017/train2017/img051921.jpg,tt-coco/samples_nopix/img002853.jpg
coco/coco2017/test2017/img017609.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/421/img017974.jpg
coco/coco2017/train2017/img146276.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/776/img037627.jpg
coco/coco2017/test2017/img022336.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/275/img009843.jpg
coco/coco2017/train2017/img062360.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/676/img032097.jpg
coco/coco2017/train2017/img121627.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/195/img005382.jpg
coco/coco2017/test2017/img030842.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img030862.jpg
coco/coco2017/train2017/img139123.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img030363.jpg
coco/coco2017/train2017/img066410.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/328/img012780.jpg
coco/coco2017/test2017/img023592.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img016603.jpg
coco/coco2017/test2017/img006767.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img014691.jpg
coco/coco2017/train2017/img068378.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/693/img033040.jpg
coco/coco2017/val2017/img163615.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img003957.jpg
coco/coco2017/train2017/img108592.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img009805.jpg
coco/coco2017/train2017/img107160.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img001166.jpg
coco/coco2017/train2017/img157135.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/878/img043280.jpg
coco/coco2017/train2017/img145790.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img028290.jpg
coco/coco2017/test2017/img003031.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img014336.jpg
coco/coco2017/test2017/img028800.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/646/img030430.jpg
coco/coco2017/test2017/img000811.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img037538.jpg
coco/coco2017/train2017/img067048.jpg,tt-coco/samples_nopix/img004217.jpg
coco/coco2017/train2017/img093249.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/488/img021647.jpg
coco/coco2017/val2017/img160586.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/167/img003832.jpg
coco/coco2017/train2017/img106091.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img026314.jpg
coco/coco2017/train2017/img142628.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img025168.jpg
coco/coco2017/test2017/img018115.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/436/img018771.jpg
coco/coco2017/train2017/img076478.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img033717.jpg
coco/coco2017/test2017/img027982.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img027238.jpg
coco/coco2017/train2017/img051705.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/701/img033508.jpg
coco/coco2017/train2017/img069481.jpg,tt-coco/samples_nopix/img003155.jpg
coco/coco2017/train2017/img120498.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img023338.jpg
coco/coco2017/val2017/img160978.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img031888.jpg
coco/coco2017/train2017/img083289.jpg,tt-coco/samples_nopix/img002402.jpg
coco/coco2017/train2017/img101658.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/760/img036761.jpg
coco/coco2017/test2017/img008166.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img048179.jpg
coco/coco2017/test2017/img017440.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img033631.jpg
coco/coco2017/train2017/img148892.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/406/img017129.jpg
coco/coco2017/train2017/img148522.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/378/img015528.jpg
coco/coco2017/val2017/img160949.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img012676.jpg
coco/coco2017/test2017/img016462.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/640/img030116.jpg
coco/coco2017/train2017/img147675.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img040717.jpg
coco/coco2017/train2017/img125581.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/136/img002125.jpg
coco/coco2017/train2017/img054387.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/519/img023370.jpg
coco/coco2017/train2017/img141020.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img006165.jpg
coco/coco2017/train2017/img138465.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/256/img008786.jpg
coco/coco2017/train2017/img081498.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img024770.jpg
coco/coco2017/train2017/img071227.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img001191.jpg
coco/coco2017/train2017/img141363.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img028381.jpg
coco/coco2017/train2017/img053982.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/91/img045071.jpg
coco/coco2017/train2017/img135226.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/297/img011031.jpg
coco/coco2017/train2017/img130219.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/331/img012987.jpg
coco/coco2017/train2017/img063954.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/509/img022842.jpg
coco/coco2017/train2017/img051637.jpg,tt-coco/samples_nopix/img000076.jpg
coco/coco2017/train2017/img050580.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/447/img019381.jpg
coco/coco2017/train2017/img155135.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img044645.jpg
coco/coco2017/train2017/img047367.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/595/img027587.jpg
coco/coco2017/train2017/img068387.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img001608.jpg
coco/coco2017/train2017/img119446.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img031794.jpg
coco/coco2017/train2017/img143722.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/918/img045543.jpg
coco/coco2017/train2017/img040966.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/157/img003294.jpg
coco/coco2017/train2017/img069061.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img012418.jpg
coco/coco2017/test2017/img036907.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/702/img033574.jpg
coco/coco2017/train2017/img103257.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/961/img047907.jpg
coco/coco2017/test2017/img017216.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/911/img045161.jpg
coco/coco2017/train2017/img047312.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img006993.jpg
coco/coco2017/train2017/img144575.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img015088.jpg
coco/coco2017/train2017/img110506.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/794/img038600.jpg
coco/coco2017/train2017/img048118.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img004128.jpg
coco/coco2017/train2017/img041448.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/999/img049995.jpg
coco/coco2017/train2017/img150414.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img008351.jpg
coco/coco2017/train2017/img051953.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/25/img008415.jpg
coco/coco2017/test2017/img013480.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img029075.jpg
coco/coco2017/train2017/img061919.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/989/img049436.jpg
coco/coco2017/test2017/img035212.jpg,tt-coco/samples_nopix/img003039.jpg
coco/coco2017/train2017/img057670.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/368/img014981.jpg
coco/coco2017/test2017/img019381.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img023918.jpg
coco/coco2017/test2017/img013422.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/129/img001723.jpg
coco/coco2017/train2017/img112232.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/120/img001264.jpg
coco/coco2017/train2017/img158853.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img006912.jpg
coco/coco2017/train2017/img050828.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/424/img018144.jpg
coco/coco2017/train2017/img089279.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img000652.jpg
coco/coco2017/test2017/img005605.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img039567.jpg
coco/coco2017/test2017/img024475.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img022723.jpg
coco/coco2017/train2017/img124627.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/885/img043689.jpg
coco/coco2017/train2017/img143236.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/943/img046900.jpg
coco/coco2017/train2017/img054075.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img034780.jpg
coco/coco2017/train2017/img131443.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/949/img047210.jpg
coco/coco2017/test2017/img014513.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img001618.jpg
coco/coco2017/train2017/img112006.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/386/img015961.jpg
coco/coco2017/train2017/img075619.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img018957.jpg
coco/coco2017/train2017/img055394.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/88/img043355.jpg
coco/coco2017/train2017/img040749.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img016380.jpg
coco/coco2017/train2017/img127776.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img042847.jpg
coco/coco2017/train2017/img127337.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/403/img016951.jpg
coco/coco2017/train2017/img061618.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/398/img016609.jpg
coco/coco2017/train2017/img047624.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img047098.jpg
coco/coco2017/test2017/img030272.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/691/img032938.jpg
coco/coco2017/train2017/img047632.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img039806.jpg
coco/coco2017/train2017/img101887.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/977/img048772.jpg
coco/coco2017/train2017/img105184.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/188/img004988.jpg
coco/coco2017/train2017/img078677.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/506/img022678.jpg
coco/coco2017/train2017/img048011.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img014399.jpg
coco/coco2017/test2017/img020976.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/35/img013969.jpg
coco/coco2017/train2017/img136963.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/126/img001561.jpg
coco/coco2017/train2017/img086197.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img005749.jpg
coco/coco2017/train2017/img129152.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img025747.jpg
coco/coco2017/train2017/img154054.jpg,tt-coco/samples_nopix/img001666.jpg
coco/coco2017/train2017/img107684.jpg,tt-coco/samples_nopix/img003239.jpg
coco/coco2017/train2017/img140038.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img002044.jpg
coco/coco2017/train2017/img099504.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img014264.jpg
coco/coco2017/train2017/img060649.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img024172.jpg
coco/coco2017/train2017/img086214.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/739/img035577.jpg
coco/coco2017/train2017/img040838.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/183/img004714.jpg
coco/coco2017/train2017/img084093.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img031222.jpg
coco/coco2017/test2017/img009426.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/791/img038463.jpg
coco/coco2017/train2017/img044438.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/532/img024149.jpg
coco/coco2017/train2017/img118885.jpg,tt-coco/samples_nopix/img001097.jpg
coco/coco2017/train2017/img127950.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img043361.jpg
coco/coco2017/test2017/img023795.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img039546.jpg
coco/coco2017/train2017/img046023.jpg,tt-coco/samples_nopix/img003684.jpg
coco/coco2017/train2017/img116396.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img018645.jpg
coco/coco2017/train2017/img106092.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/576/img026506.jpg
coco/coco2017/val2017/img162122.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/713/img034196.jpg
coco/coco2017/train2017/img149299.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img032129.jpg
coco/coco2017/train2017/img078848.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img036260.jpg
coco/coco2017/train2017/img076790.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img024263.jpg
coco/coco2017/train2017/img078027.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img033299.jpg
coco/coco2017/test2017/img036634.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/567/img026007.jpg
coco/coco2017/test2017/img008236.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img046198.jpg
coco/coco2017/train2017/img124661.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/578/img026604.jpg
coco/coco2017/train2017/img132259.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img045354.jpg
coco/coco2017/train2017/img150252.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img025311.jpg
coco/coco2017/train2017/img080959.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img018487.jpg
coco/coco2017/train2017/img133591.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img008380.jpg
coco/coco2017/train2017/img150178.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/375/img015391.jpg
coco/coco2017/train2017/img124538.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/586/img027058.jpg
coco/coco2017/train2017/img107784.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/318/img012223.jpg
coco/coco2017/train2017/img080457.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img048580.jpg
coco/coco2017/train2017/img124937.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img024378.jpg
coco/coco2017/test2017/img015310.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/220/img006826.jpg
coco/coco2017/train2017/img116174.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img023064.jpg
coco/coco2017/train2017/img112174.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/927/img046048.jpg
coco/coco2017/train2017/img157950.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img013190.jpg
coco/coco2017/val2017/img162578.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/256/img008759.jpg
coco/coco2017/train2017/img128711.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/382/img015783.jpg
coco/coco2017/train2017/img042320.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img017123.jpg
coco/coco2017/train2017/img109919.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img043371.jpg
coco/coco2017/test2017/img038946.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/512/img023042.jpg
coco/coco2017/train2017/img060349.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/613/img028625.jpg
coco/coco2017/train2017/img140760.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img033028.jpg
coco/coco2017/train2017/img104722.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img015861.jpg
coco/coco2017/train2017/img129057.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/17/img003952.jpg
coco/coco2017/train2017/img116987.jpg,tt-coco/samples_nopix/img000909.jpg
coco/coco2017/train2017/img076475.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/295/img010929.jpg
coco/coco2017/train2017/img145783.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/144/img002556.jpg
coco/coco2017/test2017/img035765.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img049786.jpg
coco/coco2017/train2017/img055709.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img016138.jpg
coco/coco2017/train2017/img147612.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img005544.jpg
coco/coco2017/test2017/img039793.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/521/img023513.jpg
coco/coco2017/train2017/img144807.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/266/img009336.jpg
coco/coco2017/train2017/img067582.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/274/img009766.jpg
coco/coco2017/train2017/img041042.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/24/img007869.jpg
coco/coco2017/train2017/img120100.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img035191.jpg
coco/coco2017/train2017/img101834.jpg,tt-coco/samples_nopix/img001004.jpg
coco/coco2017/train2017/img081437.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img001430.jpg
coco/coco2017/train2017/img050925.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img044344.jpg
coco/coco2017/train2017/img106912.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/422/img018026.jpg
coco/coco2017/train2017/img143042.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/413/img017529.jpg
coco/coco2017/train2017/img112137.jpg,tt-coco/samples_nopix/img000736.jpg
coco/coco2017/train2017/img111796.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/858/img042194.jpg
coco/coco2017/train2017/img043632.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/417/img017720.jpg
coco/coco2017/train2017/img146808.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img048775.jpg
coco/coco2017/test2017/img016408.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img048148.jpg
coco/coco2017/train2017/img125347.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img027063.jpg
coco/coco2017/train2017/img090104.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img012260.jpg
coco/coco2017/train2017/img154180.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/779/img037789.jpg
coco/coco2017/train2017/img085813.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img049588.jpg
coco/coco2017/train2017/img056595.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img040416.jpg
coco/coco2017/train2017/img073135.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img047417.jpg
coco/coco2017/train2017/img132390.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/258/img008893.jpg
coco/coco2017/test2017/img036921.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img018645.jpg
coco/coco2017/train2017/img103068.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/861/img042358.jpg
coco/coco2017/train2017/img104546.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/229/img007267.jpg
coco/coco2017/train2017/img140934.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/172/img004110.jpg
coco/coco2017/train2017/img045477.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img015467.jpg
coco/coco2017/train2017/img073450.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img012071.jpg
coco/coco2017/train2017/img146729.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img004304.jpg
coco/coco2017/train2017/img157084.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/691/img032903.jpg
