real,fake
coco/coco2017/train2017/img056940.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/876/img043199.jpg
coco/coco2017/test2017/img006223.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img047828.jpg
coco/coco2017/train2017/img124043.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/789/img038324.jpg
coco/coco2017/test2017/img016941.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/800/img039013.jpg
coco/coco2017/train2017/img132158.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/712/img034126.jpg
coco/coco2017/train2017/img068815.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img029970.jpg
coco/coco2017/train2017/img154955.jpg,tt-coco/samples_nopix/img002101.jpg
coco/coco2017/train2017/img057517.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/797/img038769.jpg
coco/coco2017/train2017/img079668.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/122/img001396.jpg
coco/coco2017/test2017/img001601.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img007315.jpg
coco/coco2017/test2017/img017388.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/123/img001427.jpg
coco/coco2017/train2017/img101911.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/789/img038308.jpg
coco/coco2017/train2017/img080951.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img007516.jpg
coco/coco2017/test2017/img012570.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img049077.jpg
coco/coco2017/train2017/img135901.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/141/img002447.jpg
coco/coco2017/test2017/img038520.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/858/img042185.jpg
coco/coco2017/train2017/img083423.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/99/img049464.jpg
coco/coco2017/train2017/img151132.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/641/img030194.jpg
coco/coco2017/test2017/img020621.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/890/img043995.jpg
coco/coco2017/train2017/img142695.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img011673.jpg
coco/coco2017/test2017/img002544.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/920/img045654.jpg
coco/coco2017/test2017/img008368.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/915/img045359.jpg
coco/coco2017/train2017/img056462.jpg,tt-coco/samples_nopix/img000932.jpg
coco/coco2017/train2017/img104571.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/595/img027591.jpg
coco/coco2017/test2017/img024519.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img049244.jpg
coco/coco2017/train2017/img140637.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img005643.jpg
coco/coco2017/test2017/img003333.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img028483.jpg
coco/coco2017/train2017/img129781.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img021679.jpg
coco/coco2017/train2017/img148526.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img014668.jpg
coco/coco2017/train2017/img043571.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img017742.jpg
coco/coco2017/test2017/img024174.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/836/img040966.jpg
coco/coco2017/test2017/img000481.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img013437.jpg
coco/coco2017/train2017/img040816.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img009607.jpg
coco/coco2017/train2017/img114477.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/960/img047872.jpg
coco/coco2017/train2017/img055226.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/500/img022350.jpg
coco/coco2017/test2017/img027453.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img000312.jpg
coco/coco2017/test2017/img000716.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img049495.jpg
coco/coco2017/train2017/img121631.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/977/img048765.jpg
coco/coco2017/train2017/img100110.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img023375.jpg
coco/coco2017/test2017/img021388.jpg,tt-coco/samples_nopix/img004821.jpg
coco/coco2017/test2017/img039527.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/646/img030422.jpg
coco/coco2017/train2017/img059494.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/874/img043085.jpg
coco/coco2017/train2017/img077189.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img002316.jpg
coco/coco2017/train2017/img071388.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/640/img030122.jpg
coco/coco2017/train2017/img096206.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/33/img012881.jpg
coco/coco2017/test2017/img026382.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img045015.jpg
coco/coco2017/test2017/img038341.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img020125.jpg
coco/coco2017/train2017/img120523.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img020113.jpg
coco/coco2017/train2017/img053537.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img015843.jpg
coco/coco2017/test2017/img037594.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img005759.jpg
coco/coco2017/test2017/img008687.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/592/img027430.jpg
coco/coco2017/train2017/img053332.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img016643.jpg
coco/coco2017/train2017/img152943.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/700/img033451.jpg
coco/coco2017/train2017/img117855.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/921/img045721.jpg
coco/coco2017/train2017/img076272.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img008742.jpg
coco/coco2017/train2017/img070193.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img007616.jpg
coco/coco2017/train2017/img086659.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img017459.jpg
coco/coco2017/val2017/img163931.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img001549.jpg
coco/coco2017/train2017/img139751.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/412/img017474.jpg
coco/coco2017/train2017/img057689.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/491/img021815.jpg
coco/coco2017/train2017/img051983.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img028920.jpg
coco/coco2017/train2017/img123053.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img034300.jpg
coco/coco2017/train2017/img137004.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/812/img039657.jpg
coco/coco2017/train2017/img135436.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img016450.jpg
coco/coco2017/train2017/img066605.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img005017.jpg
coco/coco2017/train2017/img106119.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img049312.jpg
coco/coco2017/train2017/img054071.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/68/img032297.jpg
coco/coco2017/test2017/img008213.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img038442.jpg
coco/coco2017/train2017/img100698.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/153/img003095.jpg
coco/coco2017/train2017/img146274.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img049249.jpg
coco/coco2017/test2017/img039450.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/466/img020417.jpg
coco/coco2017/train2017/img151544.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/466/img020406.jpg
coco/coco2017/train2017/img054135.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/498/img022193.jpg
coco/coco2017/test2017/img027529.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/28/img010067.jpg
coco/coco2017/train2017/img093324.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img010002.jpg
coco/coco2017/train2017/img069240.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/468/img020501.jpg
coco/coco2017/train2017/img130194.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/278/img009995.jpg
coco/coco2017/test2017/img015197.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img028224.jpg
coco/coco2017/train2017/img042476.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img004471.jpg
coco/coco2017/train2017/img132540.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/53/img023995.jpg
coco/coco2017/train2017/img076284.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img010608.jpg
coco/coco2017/train2017/img126553.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/143/img002549.jpg
coco/coco2017/val2017/img162319.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img048849.jpg
coco/coco2017/train2017/img139532.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/288/img010525.jpg
coco/coco2017/test2017/img018958.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img044962.jpg
coco/coco2017/train2017/img051339.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img007204.jpg
coco/coco2017/train2017/img041125.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img049010.jpg
coco/coco2017/train2017/img079045.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/116/img001005.jpg
coco/coco2017/val2017/img159953.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/261/img009059.jpg
coco/coco2017/test2017/img038669.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img002170.jpg
coco/coco2017/train2017/img130435.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/962/img047981.jpg
coco/coco2017/test2017/img027861.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/128/img001663.jpg
coco/coco2017/train2017/img143652.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img038567.jpg
coco/coco2017/test2017/img036740.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img021442.jpg
coco/coco2017/train2017/img136961.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img007513.jpg
coco/coco2017/test2017/img028575.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img004982.jpg
coco/coco2017/train2017/img057032.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/871/img042925.jpg
coco/coco2017/train2017/img105724.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/138/img002213.jpg
coco/coco2017/train2017/img122668.jpg,tt-coco/samples_nopix/img004925.jpg
coco/coco2017/train2017/img133145.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/672/img031879.jpg
coco/coco2017/train2017/img119736.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/976/img048739.jpg
coco/coco2017/test2017/img023986.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/399/img016693.jpg
coco/coco2017/train2017/img126594.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img000536.jpg
coco/coco2017/train2017/img113658.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/706/img033779.jpg
coco/coco2017/train2017/img148947.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/851/img041824.jpg
coco/coco2017/train2017/img059573.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/448/img019429.jpg
coco/coco2017/train2017/img071563.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/853/img041905.jpg
coco/coco2017/train2017/img115013.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img033396.jpg
coco/coco2017/train2017/img138864.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/838/img041092.jpg
coco/coco2017/train2017/img080350.jpg,tt-coco/samples_nopix/img000362.jpg
coco/coco2017/train2017/img041814.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img048655.jpg
coco/coco2017/train2017/img150197.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img015375.jpg
coco/coco2017/test2017/img018791.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img049565.jpg
coco/coco2017/train2017/img103125.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img029259.jpg
coco/coco2017/train2017/img049146.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img039099.jpg
coco/coco2017/train2017/img122032.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img000688.jpg
coco/coco2017/train2017/img149053.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/439/img018936.jpg
coco/coco2017/train2017/img079835.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/928/img046080.jpg
coco/coco2017/test2017/img018783.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img049238.jpg
coco/coco2017/train2017/img072664.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img016252.jpg
coco/coco2017/train2017/img051798.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/380/img015655.jpg
coco/coco2017/train2017/img060231.jpg,tt-coco/samples_nopix/img001575.jpg
coco/coco2017/train2017/img150111.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/538/img024431.jpg
coco/coco2017/train2017/img133926.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/963/img048046.jpg
coco/coco2017/train2017/img089909.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img006470.jpg
coco/coco2017/train2017/img068466.jpg,tt-coco/samples_nopix/img001386.jpg
coco/coco2017/test2017/img033177.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img044342.jpg
coco/coco2017/val2017/img160629.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img027915.jpg
coco/coco2017/test2017/img009345.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img022700.jpg
coco/coco2017/train2017/img106678.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/290/img010652.jpg
coco/coco2017/test2017/img002810.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img025384.jpg
coco/coco2017/train2017/img157602.jpg,tt-coco/samples_nopix/img001058.jpg
coco/coco2017/test2017/img020714.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/35/img013964.jpg
coco/coco2017/test2017/img004764.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img034460.jpg
coco/coco2017/train2017/img065548.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img008607.jpg
coco/coco2017/test2017/img025235.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img017380.jpg
coco/coco2017/train2017/img148854.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img044323.jpg
coco/coco2017/test2017/img001431.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img006797.jpg
coco/coco2017/train2017/img136251.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/745/img035928.jpg
coco/coco2017/test2017/img009663.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img027909.jpg
coco/coco2017/train2017/img132126.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img027105.jpg
coco/coco2017/test2017/img027063.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img035330.jpg
coco/coco2017/train2017/img097838.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img026728.jpg
coco/coco2017/val2017/img159009.jpg,tt-coco/samples_nopix/img002294.jpg
coco/coco2017/train2017/img090744.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/935/img046466.jpg
coco/coco2017/test2017/img024006.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img021238.jpg
coco/coco2017/train2017/img041029.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img014406.jpg
coco/coco2017/train2017/img106198.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img004141.jpg
coco/coco2017/test2017/img016084.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img028210.jpg
coco/coco2017/train2017/img116892.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/732/img035208.jpg
coco/coco2017/train2017/img073576.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/68/img032293.jpg
coco/coco2017/val2017/img162239.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/197/img005493.jpg
coco/coco2017/test2017/img012909.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img008122.jpg
coco/coco2017/train2017/img139224.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img030522.jpg
coco/coco2017/test2017/img033636.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img024125.jpg
coco/coco2017/test2017/img033964.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img048087.jpg
coco/coco2017/test2017/img039405.jpg,tt-coco/samples_nopix/img004443.jpg
coco/coco2017/val2017/img159366.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img031959.jpg
coco/coco2017/train2017/img090061.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/354/img014216.jpg
coco/coco2017/train2017/img137756.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/731/img035170.jpg
coco/coco2017/train2017/img116403.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img000039.jpg
coco/coco2017/train2017/img053867.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img038050.jpg
coco/coco2017/test2017/img027191.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/349/img013941.jpg
coco/coco2017/train2017/img071492.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img007091.jpg
coco/coco2017/train2017/img156940.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img004574.jpg
coco/coco2017/train2017/img110785.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/981/img049011.jpg
coco/coco2017/train2017/img110199.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/505/img022648.jpg
coco/coco2017/train2017/img095263.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img028893.jpg
coco/coco2017/train2017/img068227.jpg,tt-coco/samples_nopix/img000443.jpg
coco/coco2017/train2017/img158265.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img040985.jpg
coco/coco2017/train2017/img074119.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img017081.jpg
coco/coco2017/train2017/img083019.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/470/img020653.jpg
coco/coco2017/val2017/img160882.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img003459.jpg
coco/coco2017/test2017/img012901.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img035916.jpg
coco/coco2017/train2017/img045692.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/576/img026524.jpg
coco/coco2017/test2017/img000013.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/220/img006800.jpg
coco/coco2017/train2017/img065538.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/608/img028345.jpg
coco/coco2017/train2017/img122721.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img027634.jpg
coco/coco2017/train2017/img157381.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/376/img015415.jpg
coco/coco2017/train2017/img113970.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img046628.jpg
coco/coco2017/train2017/img133268.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img003408.jpg
coco/coco2017/train2017/img071187.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img019296.jpg
coco/coco2017/test2017/img023354.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img001870.jpg
coco/coco2017/train2017/img088174.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img004661.jpg
coco/coco2017/train2017/img096339.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img021737.jpg
coco/coco2017/test2017/img019169.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img038203.jpg
coco/coco2017/train2017/img063471.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img040952.jpg
coco/coco2017/test2017/img026915.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img001330.jpg
coco/coco2017/train2017/img086181.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/747/img036013.jpg
coco/coco2017/train2017/img084374.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img037372.jpg
coco/coco2017/val2017/img160577.jpg,tt-coco/samples_nopix/img003684.jpg
coco/coco2017/train2017/img123550.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/983/img049114.jpg
coco/coco2017/test2017/img029728.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img007313.jpg
coco/coco2017/train2017/img078749.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img032348.jpg
coco/coco2017/train2017/img074216.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/273/img009733.jpg
coco/coco2017/train2017/img063315.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/513/img023093.jpg
coco/coco2017/val2017/img159782.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img003618.jpg
coco/coco2017/train2017/img138509.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img004183.jpg
coco/coco2017/val2017/img159436.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/802/img039132.jpg
coco/coco2017/train2017/img105621.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img049711.jpg
coco/coco2017/test2017/img018872.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/198/img005545.jpg
coco/coco2017/train2017/img082979.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/38/img015628.jpg
coco/coco2017/train2017/img100410.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/858/img042175.jpg
coco/coco2017/test2017/img006483.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/930/img046201.jpg
coco/coco2017/train2017/img113433.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/92/img045610.jpg
coco/coco2017/train2017/img081746.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/928/img046078.jpg
coco/coco2017/train2017/img113324.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/522/img023550.jpg
coco/coco2017/test2017/img006028.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img011628.jpg
coco/coco2017/train2017/img094243.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img026064.jpg
coco/coco2017/test2017/img026138.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img025651.jpg
coco/coco2017/train2017/img054645.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img040526.jpg
coco/coco2017/train2017/img051752.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img015927.jpg
coco/coco2017/train2017/img139720.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/955/img047590.jpg
coco/coco2017/train2017/img056787.jpg,tt-coco/samples_nopix/img003179.jpg
coco/coco2017/train2017/img064502.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img000200.jpg
coco/coco2017/train2017/img119480.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img040119.jpg
coco/coco2017/train2017/img061626.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/342/img013598.jpg
coco/coco2017/train2017/img141057.jpg,tt-cc/cin_k600_p1.0_a0.05_fid5.20/806/img039332.jpg
coco/coco2017/test2017/img033497.jpg,tt-ffhq/ffhq_k300_p1.0_fid9.6/img034220.jpg
